,H_TDH_I_L3_N
2022-06-29T20:56:00Z,0.3901328287126561
2022-06-29T20:57:00Z,0.3850325670544799
2022-06-29T20:58:00Z,0.3876637802168861
2022-06-29T20:59:00Z,0.375970854254201
2022-06-29T21:00:00Z,0.37875935495041163
2022-06-29T21:01:00Z,0.3549565081679782
2022-06-29T21:02:00Z,0.30174820826332605
2022-06-29T21:03:00Z,0.4103278164832458
2022-06-29T21:04:00Z,0.4567130075571171
2022-06-29T21:05:00Z,0.23010068840729897
2022-06-29T21:06:00Z,0.29933402751190613
2022-06-29T21:07:00Z,0.5532865613539384
2022-06-29T21:08:00Z,0.47251126008042366
2022-06-29T21:09:00Z,0.44940340472642937
2022-06-29T21:10:00Z,0.4120848035856679
2022-06-29T21:11:00Z,0.390738812466927
2022-06-29T21:12:00Z,0.3788971339528917
2022-06-29T21:13:00Z,0.3991664979991562
2022-06-29T21:14:00Z,0.4049276111559533
2022-06-29T21:15:00Z,0.3961292635285567
2022-06-29T21:16:00Z,0.38845143716911684
2022-06-29T21:17:00Z,0.4155183050987982
2022-06-29T21:18:00Z,0.4005259987758395
2022-06-29T21:19:00Z,0.3825818078068265
2022-06-29T21:20:00Z,0.40381806343686644
2022-06-29T21:21:00Z,0.38850874347988296
2022-06-29T21:22:00Z,0.3915935299955859
2022-06-29T21:23:00Z,0.409331662102483
2022-06-29T21:24:00Z,0.3961207285461023
2022-06-29T21:25:00Z,0.378630110930386
2022-06-29T21:26:00Z,0.3850264706384411
2022-06-29T21:27:00Z,0.40351080406850387
2022-06-29T21:28:00Z,0.3922742206786049
2022-06-29T21:29:00Z,0.3803614930854448
2022-06-29T21:30:00Z,0.3805882797620935
2022-06-29T21:31:00Z,0.34424998232039333
2022-06-29T21:32:00Z,0.31031489208124324
2022-06-29T21:33:00Z,0.47201745038126974
2022-06-29T21:34:00Z,0.36632388551418366
2022-06-29T21:35:00Z,0.22017938094552966
2022-06-29T21:36:00Z,0.414474598672932
2022-06-29T21:37:00Z,0.48216310595327194
2022-06-29T21:38:00Z,0.40648585509550633
2022-06-29T21:39:00Z,0.42664060652023883
2022-06-29T21:40:00Z,0.3922458465117525
2022-06-29T21:41:00Z,0.3772084267101055
2022-06-29T21:42:00Z,0.36230634734452305
2022-06-29T21:43:00Z,0.36169670574062923
2022-06-29T21:44:00Z,0.3966645288567755
2022-06-29T21:45:00Z,0.4044911077675654
2022-06-29T21:46:00Z,0.40102590489103235
2022-06-29T21:47:00Z,0.38437049627265113
2022-06-29T21:48:00Z,0.37467231763790687
2022-06-29T21:49:00Z,0.38341701680416096
2022-06-29T21:50:00Z,0.37052551478240353
2022-06-29T21:51:00Z,0.36360732252723255
2022-06-29T21:52:00Z,0.38178927372176447
2022-06-29T21:53:00Z,0.38385595875896455
2022-06-29T21:54:00Z,0.3438403031625765
2022-06-29T21:55:00Z,0.3645412934643981
2022-06-29T21:56:00Z,0.36678355528351986
2022-06-29T21:57:00Z,0.3571524372252041
2022-06-29T21:58:00Z,0.33928384181507354
2022-06-29T21:59:00Z,0.34681657347278677
2022-06-29T22:00:00Z,0.28901889157402133
2022-06-29T22:01:00Z,0.38952684495838563
2022-06-29T22:02:00Z,0.3571707264733206
2022-06-29T22:03:00Z,0.3554015465388206
2022-06-29T22:04:00Z,0.38753209763044505
2022-06-29T22:05:00Z,0.44034491003428916
2022-06-29T22:06:00Z,0.36716277302695904
2022-06-29T22:07:00Z,0.2897163215688759
2022-06-29T22:08:00Z,0.028217871277833168
2022-06-29T22:09:00Z,0.1733662214657247
2022-06-29T22:10:00Z,0.36531276908185445
2022-06-29T22:11:00Z,0.28372232531939134
2022-06-29T22:12:00Z,0.42032228093748225
2022-06-29T22:13:00Z,0.41455385208143813
2022-06-29T22:14:00Z,0.01122715977731013
2022-06-29T22:15:00Z,0.011169853466544106
2022-06-29T22:16:00Z,0.1683159504190676
2022-06-29T22:17:00Z,0.3601104182872971
2022-06-29T22:18:00Z,0.3655033079153426
2022-06-29T22:19:00Z,0.395690321573753
2022-06-29T22:20:00Z,0.38046147430848337
2022-06-29T22:21:00Z,0.35071706045449996
2022-06-29T22:22:00Z,0.3715070584304897
2022-06-29T22:23:00Z,0.35907524684388537
2022-06-29T22:24:00Z,0.3609005138059438
2022-06-29T22:25:00Z,0.36331225599094796
2022-06-29T22:26:00Z,0.35627699188201234
2022-06-29T22:27:00Z,0.3379718930834939
2022-06-29T22:28:00Z,0.3119670208277958
2022-06-29T22:29:00Z,0.35064268417882466
2022-06-29T22:30:00Z,0.35068013063937586
2022-06-29T22:31:00Z,0.3715290055282299
2022-06-29T22:32:00Z,0.3025882943934917
2022-06-29T22:33:00Z,0.31518348992994
2022-06-29T22:34:00Z,0.3351541295902964
2022-06-29T22:35:00Z,0.3604640104175556
2022-06-29T22:36:00Z,0.3790141851408393
2022-06-29T22:37:00Z,0.3421381838045049
2022-06-29T22:38:00Z,0.3225223555576147
2022-06-29T22:39:00Z,0.4544561143395018
2022-06-29T22:40:00Z,0.3150310795289663
2022-06-29T22:41:00Z,0.1961387739375775
2022-06-29T22:42:00Z,0.36375729436179044
2022-06-29T22:43:00Z,0.5212825883919359
2022-06-29T22:44:00Z,0.36314887204110424
2022-06-29T22:45:00Z,0.37216303279627944
2022-06-29T22:46:00Z,0.345791156295037
2022-06-29T22:47:00Z,0.3593593398312998
2022-06-29T22:48:00Z,0.34740182941252484
2022-06-29T22:49:00Z,0.3693099100900562
2022-06-29T22:50:00Z,0.34672345330101906
2022-06-29T22:51:00Z,0.3608968559563202
2022-06-29T22:52:00Z,0.38560075302930896
2022-06-29T22:53:00Z,0.3321620085983851
2022-06-29T22:54:00Z,0.28487942508358166
2022-06-29T22:55:00Z,0.3821440851352307
2022-06-29T22:56:00Z,0.3452863730470129
2022-06-29T22:57:00Z,0.3511108889306153
2022-06-29T22:58:00Z,0.36678477456672764
2022-06-29T22:59:00Z,0.28257741838727835
2022-06-29T23:00:00Z,0.394271075919888
2022-06-29T23:01:00Z,0.3429977784659953
2022-06-29T23:02:00Z,0.34786271846506855
2022-06-29T23:03:00Z,0.34139929818058556
2022-06-29T23:04:00Z,0.36353050768514195
2022-06-29T23:05:00Z,0.3537896541381252
2022-06-29T23:06:00Z,0.35399815156665687
2022-06-29T23:07:00Z,0.36632144694776825
2022-06-29T23:08:00Z,0.3489125213069739
2022-06-29T23:09:00Z,0.3042757823530701
2022-06-29T23:10:00Z,0.3695793716789772
2022-06-29T23:11:00Z,0.352571052902301
2022-06-29T23:12:00Z,0.3266130507197427
2022-06-29T23:13:00Z,0.30337595134572276
2022-06-29T23:14:00Z,0.3442755872677569
2022-06-29T23:15:00Z,0.3682491336992808
2022-06-29T23:16:00Z,0.3475530205302905
2022-06-29T23:17:00Z,0.33696964228669235
2022-06-29T23:18:00Z,0.32502676326641083
2022-06-29T23:19:00Z,0.3025175759674401
2022-06-29T23:20:00Z,0.43061912762725035
2022-06-29T23:21:00Z,0.32691665223848193
2022-06-29T23:22:00Z,0.17958456582544244
2022-06-29T23:23:00Z,0.3253901096623316
2022-06-29T23:24:00Z,0.35965318708437666
2022-06-29T23:25:00Z,0.3967389051324507
2022-06-29T23:26:00Z,0.3423418041002055
2022-06-29T23:27:00Z,0.31634180897733827
2022-06-29T23:28:00Z,0.34871397802659765
2022-06-29T23:29:00Z,0.3423389935490825
2022-06-29T23:30:00Z,0.3420113783508948
2022-06-29T23:31:00Z,0.34411956034879415
2022-06-29T23:32:00Z,0.357180480738983
2022-06-29T23:33:00Z,0.3371135177052114
2022-06-29T23:34:00Z,0.3245866020283995
2022-06-29T23:35:00Z,0.3468848533324228
2022-06-29T23:36:00Z,0.3199325980242733
2022-06-29T23:37:00Z,0.3494441287855696
2022-06-29T23:38:00Z,0.37221790054063003
2022-06-29T23:39:00Z,0.3564903664433752
2022-06-29T23:40:00Z,0.34121762498262515
2022-06-29T23:41:00Z,0.3323022261672805
2022-06-29T23:42:00Z,0.33724763885806797
2022-06-29T23:43:00Z,0.480548774986161
2022-06-29T23:44:00Z,0.22296910092494815
2022-06-29T23:45:00Z,0.1725663716814159
2022-06-29T23:46:00Z,0.4216293525362309
2022-06-29T23:47:00Z,0.2700858619234923
2022-06-29T23:48:00Z,0.4032779209758167
2022-06-29T23:49:00Z,0.5260548628672175
2022-06-29T23:50:00Z,0.4630849816010164
2022-06-29T23:51:00Z,0.438438762823501
2022-06-29T23:52:00Z,0.33643071910885014
2022-06-29T23:53:00Z,0.3136374388224651
2022-06-29T23:54:00Z,0.3832243700573307
2022-06-29T23:55:00Z,0.3925652987121931
2022-06-29T23:56:00Z,0.3458033491271149
2022-06-29T23:57:00Z,0.3567171531200236
2022-06-29T23:58:00Z,0.36833814137344917
2022-06-29T23:59:00Z,0.35546616854883345
2022-06-30T00:00:00Z,0.3558100064134295
2022-06-30T00:01:00Z,0.3539652309200467
2022-06-30T00:02:00Z,0.33395679348024876
2022-06-30T00:03:00Z,0.3368208897353422
2022-06-30T00:04:00Z,0.3249304398929956
2022-06-30T00:05:00Z,0.3518851337675605
2022-06-30T00:06:00Z,0.31537857524318597
2022-06-30T00:07:00Z,0.34729819033986287
2022-06-30T00:08:00Z,0.321474991282125
2022-06-30T00:09:00Z,0.3148123081402905
2022-06-30T00:10:00Z,0.28504962875306206
2022-06-30T00:11:00Z,0.43105982617650607
2022-06-30T00:12:00Z,0.36560816627121234
2022-06-30T00:13:00Z,0.22513576718518707
2022-06-30T00:14:00Z,0.38363404921514727
2022-06-30T00:15:00Z,0.5081509082440613
2022-06-30T00:16:00Z,0.13142653696744752
2022-06-30T00:17:00Z,0.2855097945020081
2022-06-30T00:18:00Z,0.3540469228949683
2022-06-30T00:19:00Z,0.36508265520865585
2022-06-30T00:20:00Z,0.3457521392323879
2022-06-30T00:21:00Z,0.34910760662022
2022-06-30T00:22:00Z,0.3665945663863129
2022-06-30T00:23:00Z,0.3378316755145981
2022-06-30T00:24:00Z,0.33491149223194644
2022-06-30T00:25:00Z,0.35754260785169606
2022-06-30T00:26:00Z,0.36867344425559084
2022-06-30T00:27:00Z,0.3458545590218421
2022-06-30T00:28:00Z,0.34620449330247716
2022-06-30T00:29:00Z,0.3470860350617079
2022-06-30T00:30:00Z,0.35966294135003907
2022-06-30T00:31:00Z,0.3712095533277895
2022-06-30T00:32:00Z,0.3699526583329141
2022-06-30T00:33:00Z,0.3867212742972658
2022-06-30T00:34:00Z,0.38375597753592605
2022-06-30T00:35:00Z,0.3679760142607364
2022-06-30T00:36:00Z,0.28588533373000674
2022-06-30T00:37:00Z,0.4196090002609266
2022-06-30T00:38:00Z,0.415859704396979
2022-06-30T00:39:00Z,0.2095850291530615
2022-06-30T00:40:00Z,0.285285446391775
2022-06-30T00:41:00Z,0.4749083708669346
2022-06-30T00:42:00Z,0.3393496831082943
2022-06-30T00:43:00Z,0.41098013299941205
2022-06-30T00:44:00Z,0.3573536189544889
2022-06-30T00:45:00Z,0.3586448398715363
2022-06-30T00:46:00Z,0.374234594966311
2022-06-30T00:47:00Z,0.3892244627228543
2022-06-30T00:48:00Z,0.3736017869814692
2022-06-30T00:49:00Z,0.365771550221056
2022-06-30T00:50:00Z,0.3825086508143591
2022-06-30T00:51:00Z,0.3728482699590564
2022-06-30T00:52:00Z,0.3570778610670358
2022-06-30T00:53:00Z,0.3577318490143944
2022-06-30T00:54:00Z,0.3762134916125507
2022-06-30T00:55:00Z,0.3541676319325394
2022-06-30T00:56:00Z,0.3658410493638998
2022-06-30T00:57:00Z,0.3782704223840886
2022-06-30T00:58:00Z,0.3622234360863934
2022-06-30T00:59:00Z,0.374476013041453
2022-06-30T01:00:00Z,0.33763049378531346
2022-06-30T01:01:00Z,0.3617162142719538
2022-06-30T01:02:00Z,0.4804256273821744
2022-06-30T01:03:00Z,0.1776349319761897
2022-06-30T01:04:00Z,0.17755324000126801
2022-06-30T01:05:00Z,0.37565871775300724
2022-06-30T01:06:00Z,0.3005216093562915
2022-06-30T01:07:00Z,0.38682613265313576
2022-06-30T01:08:00Z,0.3846338614455333
2022-06-30T01:09:00Z,0.33861079748437484
2022-06-30T01:10:00Z,0.3904705701612135
2022-06-30T01:11:00Z,0.37753275604337705
2022-06-30T01:12:00Z,0.34988794787320426
2022-06-30T01:13:00Z,0.37331168024128397
2022-06-30T01:14:00Z,0.3739748876430522
2022-06-30T01:15:00Z,0.3627196843519631
2022-06-30T01:16:00Z,0.3703280115685589
2022-06-30T01:17:00Z,0.3384010807726352
2022-06-30T01:18:00Z,0.35203998273494974
2022-06-30T01:19:00Z,0.3737785830465985
2022-06-30T01:20:00Z,0.35046710739690323
2022-06-30T01:21:00Z,0.27356935404814203
2022-06-30T01:22:00Z,0.42563225930739823
2022-06-30T01:23:00Z,0.3901108816149161
2022-06-30T01:24:00Z,0.18043196765485495
2022-06-30T01:25:00Z,0.2643332837491494
2022-06-30T01:26:00Z,0.3705048076336882
2022-06-30T01:27:00Z,0.32928815807762923
2022-06-30T01:28:00Z,0.31304730574989564
2022-06-30T01:29:00Z,0.39651699558863324
2022-06-30T01:30:00Z,0.39437471499255017
2022-06-30T01:31:00Z,0.37623421942708296
2022-06-30T01:32:00Z,0.3728885063049133
2022-06-30T01:33:00Z,0.3688664629871287
2022-06-30T01:34:00Z,0.29961568193290516
2022-06-30T01:35:00Z,0.4571031781836093
2022-06-30T01:36:00Z,0.20495053368025987
2022-06-30T01:37:00Z,0.01026758389278112
2022-06-30T01:38:00Z,0.3214420706355147
2022-06-30T01:39:00Z,0.33909363363465866
2022-06-30T01:40:00Z,0.3012934156268212
2022-06-30T01:41:00Z,0.3828780936263187
2022-06-30T01:42:00Z,0.38191120204254325
2022-06-30T01:43:00Z,0.35436515581220107
2022-06-30T01:44:00Z,0.26918115378331375
2022-06-30T01:45:00Z,0.39396015870190215
2022-06-30T01:46:00Z,0.3665360407923389
2022-06-30T01:47:00Z,0.005306320520292545
2022-06-30T01:48:00Z,0.0025751261348478417
2022-06-30T01:49:00Z,0.18299246239120942
2022-06-30T01:50:00Z,0.3323205154153975
2022-06-30T01:51:00Z,0.372487362129551
2022-06-30T01:52:00Z,0.32305274375300236
2022-06-30T01:53:00Z,0.3903693696549671
2022-06-30T01:54:00Z,0.38889403697354397
2022-06-30T01:55:00Z,0.3826658556848954
2022-06-30T01:56:00Z,0.37633176208370617
2022-06-30T01:57:00Z,0.3943454521955632
2022-06-30T01:58:00Z,0.3729238655179391
2022-06-30T01:59:00Z,0.3910631418001984
2022-06-30T02:00:00Z,0.40184160535704255
2022-06-30T02:01:00Z,0.3792702346144746
2022-06-30T02:02:00Z,0.34505958637036444
2022-06-30T02:03:00Z,0.30688260985132054
2022-06-30T02:04:00Z,0.3777839283841814
2022-06-30T02:05:00Z,0.4620656608393057
2022-06-30T02:06:00Z,0.2057552605973999
2022-06-30T02:07:00Z,0.21095672276182256
2022-06-30T02:08:00Z,0.4297449015672665
2022-06-30T02:09:00Z,0.45630210911609276
2022-06-30T02:10:00Z,0.45120306674112415
2022-06-30T02:11:00Z,0.4370532851147467
2022-06-30T02:12:00Z,0.4123664580066669
2022-06-30T02:13:00Z,0.36244352703830757
2022-06-30T02:14:00Z,0.3336239291645228
2022-06-30T02:15:00Z,0.4103814649443884
2022-06-30T02:16:00Z,0.3676687548923738
2022-06-30T02:17:00Z,0.0064500081691975
2022-06-30T02:18:00Z,0.00558065924204482
2022-06-30T02:19:00Z,0.21617159704153113
2022-06-30T02:20:00Z,0.36928918227552354
2022-06-30T02:21:00Z,0.43501586287453314
2022-06-30T02:22:00Z,0.38504475988655773
2022-06-30T02:23:00Z,0.369052641333213
2022-06-30T02:24:00Z,0.48427246590274475
2022-06-30T02:25:00Z,0.32673254047410594
2022-06-30T02:26:00Z,0.22524184482426463
2022-06-30T02:27:00Z,0.4484340745762379
2022-06-30T02:28:00Z,0.443608151639814
2022-06-30T02:29:00Z,0.40706867246882894
2022-06-30T02:30:00Z,0.3482150913121193
2022-06-30T02:31:00Z,0.2938643230417701
2022-06-30T02:32:00Z,0.47128344189018134
2022-06-30T02:33:00Z,0.19369898823879414
2022-06-30T02:34:00Z,0.0028897012024570977
2022-06-30T02:35:00Z,0.002465390646146943
2022-06-30T02:36:00Z,0.2468356397556259
2022-06-30T02:37:00Z,0.32693250292018333
2022-06-30T02:38:00Z,0.3765414787954457
2022-06-30T02:39:00Z,0.3832609485535642
2022-06-30T02:40:00Z,0.3601762595805177
2022-06-30T02:41:00Z,0.3670164383762072
2022-06-30T02:42:00Z,0.3558624355913644
2022-06-30T02:43:00Z,0.36182351119423894
2022-06-30T02:44:00Z,0.35268986068470065
2022-06-30T02:45:00Z,0.3310695308442073
2022-06-30T02:46:00Z,0.32781648324582935
2022-06-30T02:47:00Z,0.33440792826713006
2022-06-30T02:48:00Z,0.3166771118594799
2022-06-30T02:49:00Z,0.29935231676002305
2022-06-30T02:50:00Z,0.33551869526942496
2022-06-30T02:51:00Z,0.3341969922721831
2022-06-30T02:52:00Z,0.3410749688473139
2022-06-30T02:53:00Z,0.359893385876311
2022-06-30T02:54:00Z,0.3092053443621563
2022-06-30T02:55:00Z,0.2971356598882646
2022-06-30T02:56:00Z,0.3378813768046785
2022-06-30T02:57:00Z,0.2891688634085792
2022-06-30T02:58:00Z,0.2875118575291957
2022-06-30T02:59:00Z,0.37481985090604936
2022-06-30T03:00:00Z,0.3440073449620435
2022-06-30T03:01:00Z,0.3398654399051884
2022-06-30T03:02:00Z,0.32302591952243104
2022-06-30T03:03:00Z,0.2848586972690495
2022-06-30T03:04:00Z,0.42731121228452196
2022-06-30T03:05:00Z,0.36817353814039794
2022-06-30T03:06:00Z,0.16903410822845458
2022-06-30T03:07:00Z,0.2887018779399965
2022-06-30T03:08:00Z,0.35717804217256754
2022-06-30T03:09:00Z,0.3319303447889054
2022-06-30T03:10:00Z,0.3538542761481379
2022-06-30T03:11:00Z,0.3044050263730957
2022-06-30T03:12:00Z,0.3806407089400282
2022-06-30T03:13:00Z,0.43439524772176913
2022-06-30T03:14:00Z,0.0022800595985632104
2022-06-30T03:15:00Z,0.001379009308008012
2022-06-30T03:16:00Z,0.1333712936838691
2022-06-30T03:17:00Z,0.2865561668182777
2022-06-30T03:18:00Z,0.383957159265211
2022-06-30T03:19:00Z,0.32381601504107743
2022-06-30T03:20:00Z,0.35921302584636533
2022-06-30T03:21:00Z,0.3788556783238267
2022-06-30T03:22:00Z,0.3433257656488902
2022-06-30T03:23:00Z,0.29845614360229905
2022-06-30T03:24:00Z,0.3564574457967649
2022-06-30T03:25:00Z,0.2986146504193113
2022-06-30T03:26:00Z,0.4663916776605367
2022-06-30T03:27:00Z,0.31536272456148473
2022-06-30T03:28:00Z,0.19609853759172052
2022-06-30T03:29:00Z,0.42207317162386565
2022-06-30T03:30:00Z,0.6792736486074564
2022-06-30T03:31:00Z,0.4168483232077526
2022-06-30T03:32:00Z,0.40531476457315163
2022-06-30T03:33:00Z,0.400977133562721
2022-06-30T03:34:00Z,0.38197582405255587
2022-06-30T03:35:00Z,0.37328111549782106
2022-06-30T03:36:00Z,0.3781923882587904
2022-06-30T03:37:00Z,0.36275351429452485
2022-06-30T03:38:00Z,0.3568683442377892
2022-06-30T03:39:00Z,0.3097540218056608
2022-06-30T03:40:00Z,0.45060561796930826
2022-06-30T03:41:00Z,0.16816475930130187
2022-06-30T03:42:00Z,0.014182702272987766
2022-06-30T03:43:00Z,0.3549235875213677
2022-06-30T03:44:00Z,0.34710798215944805
2022-06-30T03:45:00Z,0.3621332091290171
2022-06-30T03:46:00Z,0.3702060832477802
2022-06-30T03:47:00Z,0.38742601999136733
2022-06-30T03:48:00Z,0.3890086495950759
2022-06-30T03:49:00Z,0.4218939369923208
2022-06-30T03:50:00Z,0.3859531258763597
2022-06-30T03:51:00Z,0.3535774988599701
2022-06-30T03:52:00Z,0.3145384891130202
2022-06-30T03:53:00Z,0.4010844304850063
2022-06-30T03:54:00Z,0.43376365902013486
2022-06-30T03:55:00Z,0.01050290555188416
2022-06-30T03:56:00Z,0.25224774859355675
2022-06-30T03:57:00Z,0.5721742502017912
2022-06-30T03:58:00Z,0.6552636890062354
2022-06-30T03:59:00Z,0.8296039524284463
2022-06-30T04:00:00Z,0.8094040875250257
2022-06-30T04:01:00Z,0.41643032893822357
2022-06-30T04:02:00Z,0.41982969052153607
2022-06-30T04:03:00Z,0.3754087646954108
2022-06-30T04:04:00Z,0.3681869502556836
2022-06-30T04:05:00Z,0.37112786135286774
2022-06-30T04:06:00Z,0.3709766702351022
2022-06-30T04:07:00Z,0.3494831458482186
2022-06-30T04:08:00Z,0.37100715231529685
2022-06-30T04:09:00Z,0.3734225523499244
2022-06-30T04:10:00Z,0.3543871029099412
2022-06-30T04:11:00Z,0.3677394733184255
2022-06-30T04:12:00Z,0.3899279891337479
2022-06-30T04:13:00Z,0.34450603179402894
2022-06-30T04:14:00Z,0.3847862718465069
2022-06-30T04:15:00Z,0.3705791839093633
2022-06-30T04:16:00Z,0.3810833087444552
2022-06-30T04:17:00Z,0.3823695078679519
2022-06-30T04:18:00Z,0.3552296276065226
2022-06-30T04:19:00Z,0.2917159460296482
2022-06-30T04:20:00Z,0.45995508160662485
2022-06-30T04:21:00Z,0.3978630842500309
2022-06-30T04:22:00Z,0.24429558351236463
2022-06-30T04:23:00Z,0.37470279971810166
2022-06-30T04:24:00Z,0.35895453780631426
2022-06-30T04:25:00Z,0.36360854181044033
2022-06-30T04:26:00Z,0.4381567364177945
2022-06-30T04:27:00Z,0.36820158165417693
2022-06-30T04:28:00Z,0.31889620729765383
2022-06-30T04:29:00Z,0.3628538055048199
2022-06-30T04:30:00Z,0.4625692248041222
2022-06-30T04:31:00Z,0.013051207456160684
2022-06-30T04:32:00Z,0.005151471552903488
2022-06-30T04:33:00Z,0.11576972129624437
2022-06-30T04:34:00Z,0.41109352633773655
2022-06-30T04:35:00Z,0.38643474274343587
2022-06-30T04:36:00Z,0.4085184002028886
2022-06-30T04:37:00Z,0.38401568485918486
2022-06-30T04:38:00Z,0.3740606094523049
2022-06-30T04:39:00Z,0.3820526388946465
2022-06-30T04:40:00Z,0.3938894402758504
2022-06-30T04:41:00Z,0.36035183636243906
2022-06-30T04:42:00Z,0.38684442190125246
2022-06-30T04:43:00Z,0.3704255542251819
2022-06-30T04:44:00Z,0.35510282215291267
2022-06-30T04:45:00Z,0.2966662358532663
2022-06-30T04:46:00Z,0.3911777544217304
2022-06-30T04:47:00Z,0.45603264752717154
2022-06-30T04:48:00Z,0.2537218619917722
2022-06-30T04:49:00Z,0.26697181261080216
2022-06-30T04:50:00Z,0.49497899175032967
2022-06-30T04:51:00Z,0.4065297492909867
2022-06-30T04:52:00Z,0.36732857487740095
2022-06-30T04:53:00Z,0.4059030377221837
2022-06-30T04:54:00Z,0.29508604481597345
2022-06-30T04:55:00Z,0.3479614804048994
2022-06-30T04:56:00Z,0.29727100032432935
2022-06-30T04:57:00Z,0.3344530417458183
2022-06-30T04:58:00Z,0.32066716449242283
2022-06-30T04:59:00Z,0.31149028109355065
2022-06-30T05:00:00Z,0.30878956878830066
2022-06-30T05:01:00Z,0.3088797957456769
2022-06-30T05:02:00Z,0.28037051578118255
2022-06-30T05:03:00Z,0.3026748635012448
2022-06-30T05:04:00Z,0.28014372910453406
2022-06-30T05:05:00Z,0.30995520353494577
2022-06-30T05:06:00Z,0.2913245561199482
2022-06-30T05:07:00Z,0.37294581261567944
2022-06-30T05:08:00Z,0.382192856463542
2022-06-30T05:09:00Z,0.3939418694537855
2022-06-30T05:10:00Z,0.38445706538040403
2022-06-30T05:11:00Z,0.32075683347273787
2022-06-30T05:12:00Z,0.39437105714292675
2022-06-30T05:13:00Z,0.4483292162203683
2022-06-30T05:14:00Z,0.3309463832402207
2022-06-30T05:15:00Z,0.39484779687717175
2022-06-30T05:16:00Z,0.3081726114851598
2022-06-30T05:17:00Z,0.32624116934136754
2022-06-30T05:18:00Z,0.35032674516728834
2022-06-30T05:19:00Z,0.2726487952262624
2022-06-30T05:20:00Z,0.2719757508955634
2022-06-30T05:21:00Z,0.2761371644837431
2022-06-30T05:22:00Z,0.3486052619386114
2022-06-30T05:23:00Z,0.3813149725539349
2022-06-30T05:24:00Z,0.3340616518361186
2022-06-30T05:25:00Z,0.3825501064434239
2022-06-30T05:26:00Z,0.38186974641347826
2022-06-30T05:27:00Z,0.3114768689782651
2022-06-30T05:28:00Z,0.27615057659902875
2022-06-30T05:29:00Z,0.27240615786791256
2022-06-30T05:30:00Z,0.2720793899682254
2022-06-30T05:31:00Z,0.29856222124137655
2022-06-30T05:32:00Z,0.27034313068033555
2022-06-30T05:33:00Z,0.30097640199279646
2022-06-30T05:34:00Z,0.3686283307769029
2022-06-30T05:35:00Z,0.35518695269425
2022-06-30T05:36:00Z,0.35358725312563233
2022-06-30T05:37:00Z,0.41272492726975657
2022-06-30T05:38:00Z,0.2842697834796879
2022-06-30T05:39:00Z,0.4563691696925212
2022-06-30T05:40:00Z,0.3380730935897403
2022-06-30T05:41:00Z,0.27382809007799797
2022-06-30T05:42:00Z,0.2698237160338179
2022-06-30T05:43:00Z,0.2807570285580511
2022-06-30T05:44:00Z,0.2929998512474486
2022-06-30T05:45:00Z,0.47478278469653257
2022-06-30T05:46:00Z,0.3865115575855264
2022-06-30T05:47:00Z,0.4173155285470775
2022-06-30T05:48:00Z,0.41250301772593917
2022-06-30T05:49:00Z,0.417387466256337
2022-06-30T05:50:00Z,0.30410264413756427
2022-06-30T05:51:00Z,0.2707698798030612
2022-06-30T05:52:00Z,0.28014982552057294
2022-06-30T05:53:00Z,0.28920909975443626
2022-06-30T05:54:00Z,0.2763090834160413
2022-06-30T05:55:00Z,0.28195436466809887
2022-06-30T05:56:00Z,0.3118060754443676
2022-06-30T05:57:00Z,0.2992828176171792
2022-06-30T05:58:00Z,0.3184962824054993
2022-06-30T05:59:00Z,0.3533580278825682
2022-06-30T06:00:00Z,0.3555880968696122
2022-06-30T06:01:00Z,0.310730213007123
2022-06-30T06:02:00Z,0.3068716363024504
2022-06-30T06:03:00Z,0.2782075073705668
2022-06-30T06:04:00Z,0.2681886572521746
2022-06-30T06:05:00Z,0.2669327955481532
2022-06-30T06:06:00Z,0.2901052729121603
2022-06-30T06:07:00Z,0.2832297349034449
2022-06-30T06:08:00Z,0.2933363734127979
2022-06-30T06:09:00Z,0.34577408633012796
2022-06-30T06:10:00Z,0.3209226559889972
2022-06-30T06:11:00Z,0.315935787669145
2022-06-30T06:12:00Z,0.3351809538208676
2022-06-30T06:13:00Z,0.32980757272414685
2022-06-30T06:14:00Z,0.3078824220817065
2022-06-30T06:15:00Z,0.3180707525659815
2022-06-30T06:16:00Z,0.30064597624348594
2022-06-30T06:17:00Z,0.3311085479068564
2022-06-30T06:18:00Z,0.32119699471074925
2022-06-30T06:19:00Z,0.3199435715731436
2022-06-30T06:20:00Z,0.3344115861167536
2022-06-30T06:21:00Z,0.28771181997527284
2022-06-30T06:22:00Z,0.34471101603365667
2022-06-30T06:23:00Z,0.3229125261841067
2022-06-30T06:24:00Z,0.3103746369584247
2022-06-30T06:25:00Z,0.2778295295761527
2022-06-30T06:26:00Z,0.3127266342662474
2022-06-30T06:27:00Z,0.31108669835177283
2022-06-30T06:28:00Z,0.3034417926389433
2022-06-30T06:29:00Z,0.3224309093170306
2022-06-30T06:30:00Z,0.296801576289331
2022-06-30T06:31:00Z,0.2760493760927826
2022-06-30T06:32:00Z,0.27180139339684983
2022-06-30T06:33:00Z,0.29636751146735846
2022-06-30T06:34:00Z,0.273012141622183
2022-06-30T06:35:00Z,0.3351931466529456
2022-06-30T06:36:00Z,0.30589864830263563
2022-06-30T06:37:00Z,0.29418865237504177
2022-06-30T06:38:00Z,0.3006581690755638
2022-06-30T06:39:00Z,0.27560921485477097
