,U_L1_L2,U_L3_L1,U_L3_N,U_L2_L3,U_L2_N,U_L1_N
2022-06-29T17:39:00Z,0.7040325943734373,0.6862885278792312,0.691078214072661,0.6624582360872715,0.6922902572383975,0.6723576665457287
2022-06-29T17:40:00Z,0.6540785898167485,0.5925563727005354,0.6262472073116072,0.6030048038254741,0.6413294345795784,0.5843116708883827
2022-06-29T17:41:00Z,0.6703942122727717,0.6191361732231826,0.6268506657393118,0.600326721291168,0.6661472347396575,0.5995249066418822
2022-06-29T17:42:00Z,0.6822244895137324,0.6382067249992573,0.6332084029720093,0.6070479678585663,0.6840982653968375,0.6131713043392395
2022-06-29T17:43:00Z,0.7160477410339574,0.6515409283021043,0.6573008518079675,0.6304246102645408,0.7126332806705875,0.6309214038079745
2022-06-29T17:44:00Z,0.7729207780766281,0.7023301219727394,0.7072248044357856,0.675472777525961,0.7620279314746412,0.6839818073605706
2022-06-29T17:45:00Z,0.7554670905974454,0.6809505174735442,0.7090841087806297,0.687246943896124,0.7419774895977369,0.6749444016366546
2022-06-29T17:46:00Z,0.6915239504904989,0.6249151896520573,0.6679836969472,0.6436740712237778,0.6782635532644257,0.6159668415635728
2022-06-29T17:47:00Z,0.6710085659578269,0.6141472925858444,0.6636453201425638,0.6386279999222921,0.6655276502696559,0.5973261818146014
2022-06-29T17:48:00Z,0.7111228401814884,0.6505211018734869,0.69380193184098,0.6771078173890182,0.7102409961891247,0.6378085859875782
2022-06-29T17:49:00Z,0.6962877093927631,0.6557029226459576,0.6878978250617322,0.6754351904026699,0.6945620669617902,0.6480261895967203
2022-06-29T17:50:00Z,0.6729321979881462,0.656667623321681,0.6710172987730125,0.654687098347349,0.6721881833223193,0.6443239249978312
2022-06-29T17:51:00Z,0.6895902470883044,0.6831831104659365,0.6943890805814519,0.6718362233477784,0.6880047979874497,0.6657453249695564
2022-06-29T17:52:00Z,0.6531016667437655,0.666516757839581,0.6624057839126571,0.6327268215659565,0.6449264666416177,0.648268696011499
2022-06-29T17:53:00Z,0.6210747041449061,0.6345621964093091,0.632754772518556,0.6104282606749933,0.6207970936704328,0.6160961783181165
2022-06-29T17:54:00Z,0.6697798585876846,0.6699161792683235,0.6672823803960988,0.6442190845114624,0.6624125172398401,0.6574354384899621
2022-06-29T17:55:00Z,0.666113879221033,0.6783963575892322,0.6750457915201729,0.6450741915662732,0.6577828443944469,0.6601191761468002
2022-06-29T17:56:00Z,0.608696988096483,0.6071463219677184,0.5999559914879917,0.5764682947837017,0.6045674226919644,0.5907623415213621
2022-06-29T17:57:00Z,0.65129889117609,0.6558039865262693,0.6522937778266709,0.618988728003977,0.6402451617570541,0.6364828842534678
2022-06-29T17:58:00Z,0.6400693115227227,0.6551149146150372,0.6801181042504041,0.6519996190322139,0.6319840354901736,0.6384714368546085
2022-06-29T17:59:00Z,0.6550353701459564,0.6593504099627481,0.688468664114982,0.6677768140326101,0.6470433802474957,0.6498369041603631
2022-06-29T18:00:00Z,0.6584294224716807,0.662961146777608,0.6847826747997736,0.6711126712244742,0.6499003530814633,0.6609598650513462
2022-06-29T18:01:00Z,0.6499896128308471,0.674666181643083,0.6853045847912895,0.6763842652657175,0.6524303230006936,0.6674428698729784
2022-06-29T18:02:00Z,0.6348753855500391,0.6713569235220511,0.667740710250925,0.6556978097218824,0.6402722904555809,0.658071983576427
2022-06-29T18:03:00Z,0.653786520032039,0.6829442322033756,0.6783729677162071,0.6623454747174087,0.6536006492218362,0.6709187951514011
2022-06-29T18:04:00Z,0.638729819061826,0.6713310735927216,0.6699082400409893,0.6548656371829793,0.6434979802246303,0.6555438884547193
2022-06-29T18:05:00Z,0.6256873924688975,0.6578252641325513,0.6576922843016071,0.6461548213608275,0.6303318102367967,0.6457304622035238
2022-06-29T18:06:00Z,0.6104091213171827,0.6329176114478337,0.6359677809039503,0.6297762323878082,0.6195235033709459,0.621754661329522
2022-06-29T18:07:00Z,0.6345804138446098,0.6728745946738854,0.6844891004295128,0.6712724164984571,0.6444789889688138,0.6542181867206232
2022-06-29T18:08:00Z,0.7054224436937773,0.7097353481121154,0.7570998280018877,0.7403575491029564,0.7037697806134204,0.6986776960959062
2022-06-29T18:09:00Z,0.7237825546427423,0.721734386993063,0.7677011247049776,0.7547440205416898,0.7192421816840948,0.717189019090327
2022-06-29T18:10:00Z,0.6871529750917844,0.6875839830723436,0.7206150576561186,0.703409406910243,0.6784356600616448,0.6824782675889693
2022-06-29T18:11:00Z,0.7029952430691431,0.706188924675633,0.7389308364215701,0.7168655970475655,0.6915501980103222,0.6990818734538564
2022-06-29T18:12:00Z,0.7097531336049379,0.7051415353705615,0.729944198754815,0.7121014291707297,0.7048884747953856,0.6957352849299632
2022-06-29T18:13:00Z,0.7000241883626508,0.6891275041535181,0.7096223284593997,0.6823888082110692,0.6906208213052984,0.6744432217127816
2022-06-29T18:14:00Z,0.6938302946524892,0.6873542924352698,0.7117752071744867,0.6809417039644643,0.6850101397157147,0.6685098980979873
2022-06-29T18:15:00Z,0.6736271226483197,0.6791129923769255,0.682319912027193,0.6589344432789659,0.6729970852692837,0.6600545077695337
2022-06-29T18:16:00Z,0.6734961948137865,0.673168598689351,0.6709194406496017,0.6550065888952936,0.6727217143937203,0.6614448778808892
2022-06-29T18:17:00Z,0.6620450449789139,0.6679775902913896,0.6700387175388798,0.6508720053335466,0.6633074725854193,0.6512919426490136
2022-06-29T18:18:00Z,0.6991177648928755,0.7045351520886847,0.701712130150181,0.6781790504027398,0.694011325210667,0.6896726245606146
2022-06-29T18:19:00Z,0.7311145133760597,0.6800960683036088,0.6844401713678039,0.660776212320112,0.7304291235038249,0.6602000116183788
2022-06-29T18:20:00Z,0.7113343389911009,0.6645322307352188,0.6676085741407896,0.647658306292378,0.7113080583319409,0.6476705135217173
2022-06-29T18:21:00Z,0.6916045214655853,0.6383750609848065,0.6394091249106459,0.6254819035520747,0.6906380319850172,0.6283023345284171
2022-06-29T18:22:00Z,0.7264011113332103,0.6579171403873794,0.6671519028981976,0.6470944994430425,0.7260748215339916,0.6411228403228151
2022-06-29T18:23:00Z,0.7584381453039448,0.6999045888452002,0.7019404657714858,0.6738283408820855,0.7513228886871488,0.6819124192878334
2022-06-29T18:24:00Z,0.8190688282675751,0.7415721833582047,0.7495600530976994,0.7257818679080188,0.8049872465946102,0.7344902761778087
2022-06-29T18:25:00Z,0.8479424272586549,0.7615168053349208,0.7830974694552602,0.7617352254733696,0.8358617474849019,0.754971518512157
2022-06-29T18:26:00Z,0.8867071376495197,0.8136106418241553,0.8308196143063,0.8010137693099928,0.8788884467915707,0.795146747893078
2022-06-29T18:27:00Z,0.8840885809590482,0.811754741476566,0.8343914358108684,0.806022253488198,0.8772018001787529,0.7939018816305641
2022-06-29T18:28:00Z,0.8299650284413751,0.768609652207882,0.7930463786689153,0.7683975430762828,0.8198902367022605,0.7572349117167008
2022-06-29T18:29:00Z,0.8099733552468109,0.7335680486153038,0.7615360629299524,0.7355182069795525,0.793902110321028,0.7262425919085622
2022-06-29T18:30:00Z,0.8009091205490222,0.7362875857583084,0.7558602917719952,0.7315245751301269,0.7866392034780674,0.7289101624710739
2022-06-29T18:31:00Z,0.7606739898627346,0.7302145653139682,0.7455362597519404,0.7286585569793722,0.758895587765128,0.7188057285221525
2022-06-29T18:32:00Z,0.784069786754916,0.7677184525360268,0.79040420933676,0.7628722359528517,0.7800991451834527,0.7480520021439183
2022-06-29T18:33:00Z,0.7617214125389253,0.7433620573802848,0.7583719836062741,0.7318910495822024,0.754300336279158,0.727907802623335
2022-06-29T18:34:00Z,0.7572698661651245,0.7603775397750248,0.766168014104835,0.7342684351301969,0.7499460343093318,0.7396127789097733
2022-06-29T18:35:00Z,0.7542887400867322,0.771200562594121,0.7700171002923994,0.7360820138288737,0.7480700702195726,0.7475184880314281
2022-06-29T18:36:00Z,0.734015068479362,0.7392000630364528,0.738979765483279,0.711631590129624,0.7290350584462821,0.7206811114630653
2022-06-29T18:37:00Z,0.8070728001435121,0.7788446669960649,0.7849730834873405,0.7690741112954704,0.8055881618527216,0.7682608700417717
2022-06-29T18:38:00Z,0.8049678834192626,0.7683064605669436,0.7772259820504885,0.7529116482813549,0.8047964705854795,0.7478741641064239
2022-06-29T18:39:00Z,0.7572900089088961,0.7230665926881166,0.7283458494057413,0.7076473550610309,0.7566237780417318,0.7064864026516275
2022-06-29T18:40:00Z,0.7598481373680457,0.7300859385572132,0.738262139244906,0.7154090960201316,0.7545068644358359,0.7158956515448587
2022-06-29T18:41:00Z,0.6757622534882302,0.6372357954249033,0.6788296389588062,0.6587746980049829,0.6694861066058628,0.6265401212477322
2022-06-29T18:42:00Z,0.7056238711315004,0.6517063055608006,0.6812434726696566,0.6599398988269343,0.7040967835281506,0.6351733496136909
2022-06-29T18:43:00Z,0.7006788275352527,0.6575496353680599,0.6474661104049666,0.6220050946478892,0.7039418874106502,0.6321177687875341
2022-06-29T18:44:00Z,0.6997794028154409,0.6586593136594594,0.6494793892547293,0.629112883368748,0.7042435118654389,0.6371424468979399
2022-06-29T18:45:00Z,0.689560032972647,0.6426105563325208,0.6540226046736315,0.6379984156071963,0.6952504941506916,0.6240827229113464
2022-06-29T18:46:00Z,0.7424045212607346,0.6712943230907911,0.6973900630327847,0.67831060533425,0.7339573128469823,0.6632879266331777
2022-06-29T18:47:00Z,0.7137212541281919,0.6454035944793901,0.6651784307426958,0.6447640977991504,0.7073496019957375,0.633960817539819
2022-06-29T18:48:00Z,0.7518514680902086,0.6967899838064149,0.712786407783085,0.6886940481427395,0.7383632468559718,0.6887025989015214
2022-06-29T18:49:00Z,0.766998811407408,0.7202919297922072,0.7458298341221798,0.7193275536229748,0.7546273391939096,0.7091054719311849
2022-06-29T18:50:00Z,0.7971524988353949,0.7480385587511975,0.7722841468181372,0.737012295130274,0.7749359412666443,0.737414054082489
2022-06-29T18:51:00Z,0.792932594014971,0.7591831484622169,0.7772912207994302,0.7491341423908615,0.7745745169924731,0.7522069453837084
2022-06-29T18:52:00Z,0.749827122341042,0.7232779080742304,0.7419155091856666,0.7178804493763558,0.7360570157731416,0.7158148160732694
2022-06-29T18:53:00Z,0.746392784527778,0.7324930964337781,0.7466290087967167,0.7247025122532484,0.737433870150948,0.7229445046676339
2022-06-29T18:54:00Z,0.7656996044340545,0.7615903063387819,0.7632159607152076,0.7417764630071169,0.7575531547467556,0.7519806060632632
2022-06-29T18:55:00Z,0.7225337045288143,0.7307933857194087,0.7319992193465019,0.7094515369788823,0.7187430719721419,0.7161704921482759
2022-06-29T18:56:00Z,0.7800412380003436,0.7790743576331529,0.7834399728872086,0.7634360428021694,0.7772765937089332,0.7661106464974452
2022-06-29T18:57:00Z,0.7923081689580123,0.7800574335598363,0.7800964870039451,0.7563226797198048,0.7856926160933142,0.7665956593269883
2022-06-29T18:58:00Z,0.8378408412565754,0.8279341499523198,0.828405780595439,0.8043684200634971,0.8303026979344743,0.8155172867341136
2022-06-29T18:59:00Z,0.8114236327984692,0.8013175989277634,0.8003857379248807,0.7816939879396259,0.8042973608735231,0.7936755423101047
2022-06-29T19:00:00Z,0.7851071380592174,0.7502711517435969,0.7608021270043501,0.7490119842401697,0.7749359412666443,0.751818935120081
2022-06-29T19:01:00Z,0.7233897711391712,0.6554732320088732,0.6843423132443966,0.6744673219779891,0.7088125097721587,0.6624472377286281
2022-06-29T19:02:00Z,0.7254241882602273,0.6564011821826767,0.698890554258444,0.6876604022523054,0.7151288292303768,0.6582437932058696
2022-06-29T19:03:00Z,0.7235005562299044,0.6861415258714914,0.6678532194493236,0.6552039212925678,0.7229941098636345,0.6772401290298511
2022-06-29T19:04:00Z,0.7455205013016801,0.7181951267899969,0.6758513242083701,0.6554493524662526,0.7436763878808677,0.7027918105720836
2022-06-29T19:05:00Z,0.7355056315185493,0.6814466492496223,0.6689133491196273,0.6462581859498719,0.7264018244487289,0.6705792861707174
2022-06-29T19:06:00Z,0.7455065038017672,0.6780196649444221,0.676611521494781,0.656735596566584,0.730325859425502,0.6755264170321098
2022-06-29T19:07:00Z,0.721254640299243,0.667977590291386,0.6821241957803714,0.6580417491008568,0.7014807602103019,0.6657776591581914
2022-06-29T19:08:00Z,0.6796598744082907,0.6378697415832377,0.6565342965078997,0.6421705862922309,0.6724463435181605,0.6333303008613989
2022-06-29T19:09:00Z,0.6503521822187679,0.6322285395366052,0.6410564033214108,0.6258765683466123,0.6481448637497529,0.6224175121965665
2022-06-29T19:10:00Z,0.671481920436495,0.6223150916403384,0.6665647541577115,0.6501578499910607,0.6645810628848956,0.6153686590737912
2022-06-29T19:11:00Z,0.694051864833984,0.6364548472588396,0.6740019715371055,0.6588404754707469,0.6799674105569622,0.6376792492330168
2022-06-29T19:12:00Z,0.7030657426723437,0.6569891902135936,0.6904910653321785,0.6736873891697464,0.6861804659368431,0.6595209936570186
2022-06-29T19:13:00Z,0.7383155442748581,0.6832566114698011,0.728704662524919,0.7094233466364166,0.7213590952899835,0.6834321261537539
2022-06-29T19:14:00Z,0.7427771620205483,0.7208799378231312,0.7411815732600644,0.7241574989655639,0.737244552674003,0.7129370732846176
2022-06-29T19:15:00Z,0.7235307703455582,0.7240680438657812,0.7231756785520886,0.7057304117733096,0.7199306088730033,0.7138585976607565
2022-06-29T19:16:00Z,0.7209222850269903,0.7159186200622543,0.716097274291883,0.702131444718411,0.7188979680896352,0.7077797701970816
2022-06-29T19:17:00Z,0.7196432207974048,0.7139157177069322,0.70999745126581,0.6908083238277207,0.7137519748525598,0.7041421739754732
2022-06-29T19:18:00Z,0.70140396631108,0.6958804088835961,0.6898386778427508,0.6733115179368632,0.6969715621229611,0.687279894601506
2022-06-29T19:19:00Z,0.7369559090701827,0.7333199827272594,0.7343478143083999,0.7177770847873113,0.7362119118906563,0.7215056332733063
2022-06-29T19:20:00Z,0.7047174476617215,0.7010438544050963,0.6996407998712755,0.6696373766354036,0.7004481194269445,0.6789861752162203
2022-06-29T19:21:00Z,0.6970329909123762,0.6679867779168731,0.6604649311316422,0.6266377075932184,0.6856985669046161,0.648301030200134
2022-06-29T19:22:00Z,0.7167325943222345,0.6811526452341639,0.6759591340053603,0.6433075967717166,0.7048712641156705,0.6630939215013569
2022-06-29T19:23:00Z,0.7553663768785803,0.7080356373977459,0.7095081606487526,0.6800490097863552,0.7450065692289307,0.6918066810106289
2022-06-29T19:24:00Z,0.7627386210994587,0.6968083590573819,0.7105682903190598,0.6833378830741026,0.752820217823011,0.6823165966458049
2022-06-29T19:25:00Z,0.7443529049677231,0.6844376106505479,0.6955556378718519,0.6629412943285189,0.7254213991174083,0.6730991607359904
2022-06-29T19:26:00Z,0.7471984942786847,0.6843775017787301,0.7166191842834202,0.681796811019268,0.7244742283197887,0.6745078900900658
2022-06-29T19:27:00Z,0.8096007144870114,0.730361567321701,0.7707836555924779,0.7440692775277142,0.7847460287085681,0.7306400415631416
2022-06-29T19:28:00Z,0.8133875503163068,0.7336231743681942,0.7616176113661268,0.7365894399932813,0.7984113084083617,0.7262749260971937
2022-06-29T19:29:00Z,0.8514674074189124,0.785680260355516,0.8075130712467917,0.7798146317752028,0.8269810367480055,0.7849291442839217
2022-06-29T19:30:00Z,0.8273666144946787,0.7508591597745244,0.781580668542361,0.755242049925247,0.7999774802631308,0.7539206573814496
2022-06-29T19:31:00Z,0.798119350536485,0.7194007301203484,0.7542945617973977,0.7348980194452785,0.7737656150455123,0.7263072602858429
2022-06-29T19:32:00Z,0.7673815235390968,0.7051507229960414,0.7274977456695026,0.7025167127321303,0.7428208129041494,0.706551071028894
2022-06-29T19:33:00Z,0.7221912778846757,0.7057479186524489,0.7148414283747542,0.6927252671154456,0.7104131029863687,0.6983058529265662
2022-06-29T19:34:00Z,0.7190187957404568,0.6949983968372102,0.7073063528719601,0.6897182972523552,0.7086231922952102,0.6906588173140236
2022-06-29T19:35:00Z,0.7320914364490427,0.6875012944429919,0.7133735565235568,0.6944636715675436,0.7158000457395524,0.6872313933185481
2022-06-29T19:36:00Z,0.7459697869085495,0.729020174001171,0.7308901606144786,0.7144788147187278,0.7393270449204472,0.7225726614983152
2022-06-29T19:37:00Z,0.7277406037940963,0.7224418341552585,0.7227026976222568,0.7010508149238852,0.7204985613038559,0.7114982018902936
2022-06-29T19:38:00Z,0.7260486133171824,0.7143659113555998,0.7173857395834844,0.692584315403117,0.7195175525596653,0.6996638888492974
2022-06-29T19:39:00Z,0.7057044421065974,0.6804268228209942,0.6840650485614006,0.6653618413613245,0.7029436679867231,0.6677985459479743
2022-06-29T19:40:00Z,0.7181828718738714,0.7043146490770802,0.7058711003952425,0.6783763828000069,0.7093460408435561,0.6888481027503772
2022-06-29T19:41:00Z,0.6905470274175123,0.6411221610042652,0.6490807694412766,0.6318247306070433,0.689553759162493,0.6279143242647862
2022-06-29T19:42:00Z,0.6905570987894016,0.6252643194204097,0.6423285589257866,0.620163325606736,0.683409546501494,0.6127334226999146
2022-06-29T19:43:00Z,0.7230674872388043,0.6658184983028583,0.7085948181635615,0.689793471498934,0.7154386214653847,0.6576617778104179
2022-06-29T19:44:00Z,0.747792705219986,0.6893663824160754,0.7165865649089511,0.7012387505403197,0.7371584992753917,0.6874253984503653
2022-06-29T19:45:00Z,0.7456575743800684,0.676228077975221,0.7119056846723666,0.6978277191018698,0.7341466303239272,0.6763186046537157
2022-06-29T19:46:00Z,0.7688724279807317,0.7206243972567243,0.7277658879850506,0.7129098708563752,0.7648542751328371,0.7131661527905528
2022-06-29T19:47:00Z,0.7977467097766855,0.7530182517630593,0.746025550369005,0.7222499524586574,0.787998847176155,0.7421025114347941
2022-06-29T19:48:00Z,0.7486387004584536,0.7028354413743045,0.7119872331085482,0.7024603320471989,0.7478635420628876,0.6973358272674766
2022-06-29T19:49:00Z,0.7881285496251458,0.7414602189052992,0.7552405236570578,0.740648849308446,0.7846771859896826,0.7336309540120141
2022-06-29T19:50:00Z,0.8101747826845376,0.76712125687963,0.7793136220166268,0.7632669007473858,0.8027656103782164,0.7617778652201395
2022-06-29T19:51:00Z,0.8155327525281351,0.76220587724616,0.784858915676697,0.7627312842405338,0.7997709521064706,0.7585282792621655
2022-06-29T19:52:00Z,0.8010904052429879,0.7522281159715014,0.7647001422536377,0.7445109262263543,0.7887216957245045,0.7471304777677794
2022-06-29T19:53:00Z,0.7919254568263305,0.7657523006826352,0.7766388333100167,0.7579295292403891,0.7859679869688847,0.7565235595666984
2022-06-29T19:54:00Z,0.7397859645702738,0.71963960838292,0.7303356312484688,0.7052135888280837,0.7272107263956933,0.710188667250506
2022-06-29T19:55:00Z,0.7317993666643368,0.6963765406596778,0.7136671308938034,0.6908177206085568,0.714044556407849,0.6936335626685874
2022-06-29T19:56:00Z,0.7179915158080377,0.6985172573972349,0.7053165710292433,0.686579772457744,0.7105679991038727,0.6902708070503891
2022-06-29T19:57:00Z,0.710810627653018,0.6889713145202876,0.6871801988233699,0.6704924836902144,0.70001785243387,0.6859380257730905
2022-06-29T19:58:00Z,0.7138118964751676,0.6974698680921705,0.7019078463970132,0.6832157249234214,0.7083650320993584,0.6874253984503831
2022-06-29T19:59:00Z,0.7303893746002288,0.7030467567604113,0.7094429218998108,0.6926406960880449,0.7293792720407417,0.6907396527856093
2022-06-29T20:00:00Z,0.7282945292478438,0.6779277886895869,0.689871297217227,0.6709811162929711,0.713889660290338,0.6756557537866499
2022-06-29T20:01:00Z,0.7612077725727211,0.7022566209688748,0.7532833611887924,0.7347570677329571,0.7503763013023992,0.6975621665879288
2022-06-29T20:02:00Z,0.7610869161100737,0.6837251803694357,0.7360603314681278,0.716762232458521,0.7457122070975579,0.68239743211738
2022-06-29T20:03:00Z,0.7513680422396654,0.712418134753193,0.7433344519751515,0.7220996039655141,0.7480012275006693,0.6982573516436155
2022-06-29T20:04:00Z,0.7358178440470233,0.7076130066255217,0.6978630439626166,0.6767225493753131,0.7392065701623984,0.68671404630037
2022-06-29T20:05:00Z,0.7193929728112174,0.6823260140140768,0.6621180146853405,0.6408381546251434,0.72136084552859,0.6623631140344699
2022-06-29T20:06:00Z,0.6963481376241027,0.6559142380320715,0.6540552240481006,0.6383366997168025,0.6962659242543339,0.6432892309614608
2022-06-29T20:07:00Z,0.7525665354941502,0.6852411385741561,0.7312652834208997,0.712881361978976,0.7417537507613403,0.6801502060071378
2022-06-29T20:08:00Z,0.7845129271179232,0.7608093581727218,0.7637215610195192,0.7479031641031533,0.7845222898721786,0.7488118555768786
2022-06-29T20:09:00Z,0.7630911191154759,0.7425259834613485,0.7480316418989688,0.7324642532123491,0.7671739247117237,0.7270024453415225
2022-06-29T20:10:00Z,0.7637961151475139,0.739971823577033,0.7868976265811369,0.7743363085558848,0.7616148751613032,0.7336794552949755
2022-06-29T20:11:00Z,0.7569072967772108,0.7256483154488578,0.776149542692945,0.7689237628023164,0.7534398022930446,0.7257090777960542
2022-06-29T20:12:00Z,0.7452245053889577,0.7228093391745922,0.766624685347427,0.7500174397881345,0.7344047905197684,0.7203739366710202
2022-06-29T20:13:00Z,0.7376004768709166,0.7275777168003117,0.7647980003770591,0.7423778569797186,0.7281745244601723,0.7182883815039709
2022-06-29T20:14:00Z,0.6994400487932353,0.6932711232463866,0.7323906518401415,0.7138680239653077,0.6942866960862268,0.6836746325685255
2022-06-29T20:15:00Z,0.6737479791109422,0.667600897646583,0.7081381469209731,0.6876510054714835,0.6621887784034506,0.6618167210502222
2022-06-29T20:16:00Z,0.6311762901470033,0.6660481889399428,0.6711803956453544,0.6556831571145025,0.6264938286586315,0.6588743098842826
2022-06-29T20:17:00Z,0.6511981774572249,0.6925453008332134,0.7001137808011144,0.6843527354028929,0.6514665249362253,0.6806513859310179
2022-06-29T20:18:00Z,0.6611789069966854,0.6631816497892125,0.699934374241522,0.6891638871838452,0.6571976812838756,0.6599251710149794
2022-06-29T20:19:00Z,0.6632636809771704,0.6593228470862975,0.6885175931766909,0.672832282114932,0.6614831405348234,0.6489315468785399
2022-06-29T20:20:00Z,0.6519031734892735,0.6253194451733108,0.6519675840819623,0.6320690469084234,0.6492979792911626,0.6110035436078611
2022-06-29T20:21:00Z,0.6207826343602143,0.6043900343227904,0.588098848867805,0.5725122500575743,0.6276125228406109,0.5852493623588373
2022-06-29T20:22:00Z,0.6592653463382625,0.6214055167175161,0.6507280478520592,0.6365888984838719,0.6577828443944469,0.6116340602862742
2022-06-29T20:23:00Z,0.6831344977090943,0.670219370909269,0.7036366732439809,0.6890793161564552,0.6812926328956088,0.6609921992399705
2022-06-29T20:24:00Z,0.6971538473750165,0.7120138792319395,0.7321786259060836,0.715371508896844,0.6962142922151635,0.7000195649243146
2022-06-29T20:25:00Z,0.648519192535435,0.6854157034583395,0.6767583086799043,0.6565946448542483,0.6536006492218398,0.6643872890468216
2022-06-29T20:26:00Z,0.6497076144180269,0.6381361827222491,0.6340758571846301,0.6107947351270369,0.6456837365494117,0.6219324993670163
2022-06-29T20:27:00Z,0.6635429481704982,0.6452702960486505,0.6174184142450478,0.593191697832669,0.6653357074347639,0.6225262975600359
2022-06-29T20:28:00Z,0.6474012702560366,0.627699040173443,0.5846901242355855,0.560334022112059,0.6510878899823282,0.6027906596941648
2022-06-29T20:29:00Z,0.6670505168064658,0.637015292413313,0.6057133110821127,0.5813922079345133,0.6741674114904264,0.6089179884407976
2022-06-29T20:30:00Z,0.7102869163149208,0.6510080460240886,0.670218124098465,0.6405731335524649,0.7026166650719965,0.6315842546750261
2022-06-29T20:31:00Z,0.7725078518292925,0.6860588372421432,0.7358483055340734,0.7025824901978943,0.7512196246088081,0.6758820931071234
2022-06-29T20:32:00Z,0.7910996043316452,0.7051415353705721,0.7636726319578031,0.7252099384176489,0.7645234800344447,0.6951856037231323
2022-06-29T20:33:00Z,0.7802225226942952,0.7599916595047311,0.7803085129379923,0.7501865818429323,0.7735074548496712,0.7400331233620534
2022-06-29T20:34:00Z,0.7621746242738006,0.7383639891174916,0.7566594664465391,0.7419080179386057,0.7689122033637261,0.721101455915349
2022-06-29T20:35:00Z,0.7849157819933694,0.7571618708559313,0.7736704702331458,0.7537949456786457,0.7878955830978072,0.7383032442699964
2022-06-29T20:36:00Z,0.7855200643065601,0.7606439809140326,0.7802595838763011,0.7622520484185848,0.7921638316690469,0.7403079639654635
2022-06-29T20:37:00Z,0.7806656630573059,0.7501609002378018,0.768271963758199,0.7531841549252043,0.7856926160933213,0.7340674655586028
2022-06-29T20:38:00Z,0.7791247431586719,0.7573112827326369,0.7774347995214868,0.755869477602122,0.7835189918870284,0.7355031565409469
2022-06-29T20:39:00Z,0.7627988786295425,0.7545968103990326,0.7791165235929256,0.7534084035251603,0.7663069731839975,0.7296565889951978
2022-06-29T20:40:00Z,0.7660118169625534,0.7423054804497404,0.7616013016789012,0.7458170787606306,0.7752629441813887,0.7216349700278428
2022-06-29T20:41:00Z,0.7821562260964896,0.7609655478059452,0.7820373397849565,0.7630037908843548,0.7900469180631511,0.7382870771756807
2022-06-29T20:42:00Z,0.7872825543866888,0.7391816877854787,0.7591874679680366,0.7387319060207318,0.7922843064271028,0.7175931964482736
2022-06-29T20:43:00Z,0.8095705003713434,0.7497290818401048,0.7661353947303553,0.7414381788975142,0.8092368259539242,0.7287646586222074
2022-06-29T20:44:00Z,0.8094496439087173,0.753872700932984,0.7862452390917092,0.7610586572541749,0.8079460249747221,0.7337764578608805
2022-06-29T20:45:00Z,0.7897198263831946,0.7477629299867097,0.7800312482549927,0.756059569856788,0.7913893510815164,0.7259839183994643
2022-06-29T20:46:00Z,0.8117559880707184,0.7598630327479619,0.7936824564710996,0.7740638019120425,0.8164997327968919,0.7394349408722718
2022-06-29T20:47:00Z,0.8187205977820149,0.7730686092940431,0.7958021629409551,0.7744030416264778,0.8196892509678655,0.7545813161001256
2022-06-29T20:48:00Z,0.8413658214168187,0.7958785246417612,0.814379449572936,0.7944642130769495,0.8448629329798614,0.7765222552384188
2022-06-29T20:49:00Z,0.8120782719710746,0.7671488197560627,0.781580668542361,0.7623178258843453,0.8122659055851216,0.7515117603280324
2022-06-29T20:50:00Z,0.8268026176690526,0.7786609144864052,0.7895887249749798,0.7714327032818389,0.8262237668401973,0.7647526105746998
2022-06-29T20:51:00Z,0.8266213329750833,0.8112034839475868,0.8165975670369505,0.7929137442413001,0.8331252494089902,0.7856728306225627
2022-06-29T20:52:00Z,0.8041621736683453,0.7807556930965589,0.7871748912641294,0.7697976634187711,0.8131608609306973,0.7588192869598984
2022-06-29T20:53:00Z,0.776919112715543,0.7437203747741421,0.7609815335639389,0.7454600010893913,0.7833691743307618,0.725692910701742
2022-06-29T20:54:00Z,0.7772716107315745,0.753394944407848,0.7704900812222384,0.752629744856705,0.7826807471418533,0.7342614706904307
2022-06-29T20:55:00Z,0.7960547192997574,0.7698132311461734,0.7826081788382062,0.7639152786241183,0.8011478064842734,0.7500728889337083
2022-06-29T20:56:00Z,0.8441757341731311,0.8107808531753484,0.836495385464243,0.8203523442419858,0.8497163446616476,0.7934492029896525
2022-06-29T20:57:00Z,0.856019667511589,0.8289264135045009,0.8932204776692672,0.8761974126680805,0.8537952757559175,0.8186052017488841
2022-06-29T20:58:00Z,0.8827188743825154,0.8653185980430997,0.934549225123984,0.9169700446554145,0.8864611458695393,0.8492256783877217
2022-06-29T20:59:00Z,0.8580037277731982,0.8953713209983505,0.9093670680323989,0.8957051296548713,0.8721246496605559,0.8735086540537758
2022-06-29T21:00:00Z,0.8155528952718889,0.8794859165380515,0.865542938430643,0.8543311036949213,0.8373590766207712,0.85279860623206
2022-06-29T21:01:00Z,0.8206288667026591,0.8661179214601304,0.8612045616260069,0.8510704207496289,0.8345709465056963,0.8478676424649834
2022-06-29T21:02:00Z,0.8374379863811043,0.9029694872728875,0.8839402656322761,0.8689900817774792,0.8507317747652792,0.8808161806856347
