,C_phi_L3
2022-06-29T18:28:00Z,0.9579304134810573
2022-06-29T18:29:00Z,0.9559505366361094
2022-06-29T18:30:00Z,0.951000844523737
2022-06-29T18:31:00Z,0.9582603929552156
2022-06-29T18:32:00Z,0.9312020760742499
2022-06-29T18:33:00Z,0.9259224044877197
2022-06-29T18:34:00Z,0.9589203519035319
2022-06-29T18:35:00Z,0.9477010497821552
2022-06-29T18:36:00Z,0.960240269800164
2022-06-29T18:37:00Z,0.9467111113596811
2022-06-29T18:38:00Z,0.9493509471529475
2022-06-29T18:39:00Z,0.9483610087304715
2022-06-29T18:40:00Z,0.9437412960922598
2022-06-29T18:41:00Z,0.9585903724293727
2022-06-29T18:42:00Z,0.9539706597911606
2022-06-29T18:43:00Z,0.9239425276427717
2022-06-29T18:44:00Z,0.9140934792700177
2022-06-29T18:45:00Z,0.902823841296652
2022-06-29T18:46:00Z,0.9057936565640752
2022-06-29T18:47:00Z,0.9219626507978229
2022-06-29T18:48:00Z,0.9566104955844243
2022-06-29T18:49:00Z,0.9602402698001642
2022-06-29T18:50:00Z,0.956940475058583
2022-06-29T18:51:00Z,0.9437412960922593
2022-06-29T18:52:00Z,0.9216326713236651
2022-06-29T18:53:00Z,0.9404415013506782
2022-06-29T18:54:00Z,0.9387916039798867
2022-06-29T18:55:00Z,0.9381316450315702
2022-06-29T18:56:00Z,0.9335119323933558
2022-06-29T18:57:00Z,0.936811727134939
2022-06-29T18:58:00Z,0.9345018708158312
2022-06-29T18:59:00Z,0.9338419118675145
2022-06-29T19:00:00Z,0.9302121376517762
2022-06-29T19:01:00Z,0.9298821581776182
2022-06-29T19:02:00Z,0.9308720966000927
2022-06-29T19:03:00Z,0.9255924250135632
2022-06-29T19:04:00Z,0.9265096560942738
2022-06-29T19:05:00Z,0.9150330818405021
2022-06-29T19:06:00Z,0.9229525892202968
2022-06-29T19:07:00Z,0.9305421171259343
2022-06-29T19:08:00Z,0.9275723018585109
2022-06-29T19:09:00Z,0.9341718913416737
2022-06-29T19:10:00Z,0.9331819529191989
2022-06-29T19:11:00Z,0.9255924250135616
2022-06-29T19:12:00Z,0.9572704545327406
2022-06-29T19:13:00Z,0.942421378195627
2022-06-29T19:14:00Z,0.9447312345147327
2022-06-29T19:15:00Z,0.9483610087304726
2022-06-29T19:16:00Z,0.9486909882046308
2022-06-29T19:17:00Z,0.9457211729372079
2022-06-29T19:18:00Z,0.9552905776877929
2022-06-29T19:19:00Z,0.9457211729372084
2022-06-29T19:20:00Z,0.9463811318855242
2022-06-29T19:21:00Z,0.9572704545327404
2022-06-29T19:22:00Z,0.9513308239978955
2022-06-29T19:23:00Z,0.9622201466451124
2022-06-29T19:24:00Z,0.9381316450315713
2022-06-29T19:25:00Z,0.9476507139301673
2022-06-29T19:26:00Z,0.9427513576697837
2022-06-29T19:27:00Z,0.9411014602989938
2022-06-29T19:28:00Z,0.9519907829462126
2022-06-29T19:29:00Z,0.9437412960922575
2022-06-29T19:30:00Z,0.9529807213686856
2022-06-29T19:31:00Z,0.9434113166181011
2022-06-29T19:32:00Z,0.9209727123753488
2022-06-29T19:33:00Z,0.9180028971079253
2022-06-29T19:34:00Z,0.9348318502899906
2022-06-29T19:35:00Z,0.9345018708158304
2022-06-29T19:36:00Z,0.9569404750585826
2022-06-29T19:37:00Z,0.9625501261192706
2022-06-29T19:38:00Z,0.9635400645417453
2022-06-29T19:39:00Z,0.9628801055934286
2022-06-29T19:40:00Z,0.9496809266271038
2022-06-29T19:41:00Z,0.9599102903260057
2022-06-29T19:42:00Z,0.9526507418945289
2022-06-29T19:43:00Z,0.9529807213686847
2022-06-29T19:44:00Z,0.9420913987214681
2022-06-29T19:45:00Z,0.9496809266271056
2022-06-29T19:46:00Z,0.9510064373961811
2022-06-29T19:47:00Z,0.956940475058583
2022-06-29T19:48:00Z,0.9622201466451128
2022-06-29T19:49:00Z,0.9612302082226385
2022-06-29T19:50:00Z,0.960570249274322
2022-06-29T19:51:00Z,0.9589203519035316
2022-06-29T19:52:00Z,0.9440712755664169
2022-06-29T19:53:00Z,0.9612302082226383
2022-06-29T19:54:00Z,0.9615601876967963
2022-06-29T19:55:00Z,0.960570249274322
2022-06-29T19:56:00Z,0.9486909882046315
2022-06-29T19:57:00Z,0.9595803108518477
2022-06-29T19:58:00Z,0.9609002287484802
2022-06-29T19:59:00Z,0.9424213781956263
2022-06-29T20:00:00Z,0.9246024865910891
2022-06-29T20:01:00Z,0.9255924250135623
2022-06-29T20:02:00Z,0.9123932460472375
2022-06-29T20:03:00Z,0.9209727123753482
2022-06-29T20:04:00Z,0.9183328765820837
2022-06-29T20:05:00Z,0.9228183602816558
2022-06-29T20:06:00Z,0.9467111113596822
2022-06-29T20:07:00Z,0.9219626507978231
2022-06-29T20:08:00Z,0.9447312345147314
2022-06-29T20:09:00Z,0.9536406803170026
2022-06-29T20:10:00Z,0.9602402698001635
2022-06-29T20:11:00Z,0.9681597771799586
2022-06-29T20:12:00Z,0.9671698387574841
2022-06-29T20:13:00Z,0.9681597771799588
2022-06-29T20:14:00Z,0.9684897566541169
2022-06-29T20:15:00Z,0.956610495584425
2022-06-29T20:16:00Z,0.9698096745507492
2022-06-29T20:17:00Z,0.9704696334990657
2022-06-29T20:18:00Z,0.9704696334990657
2022-06-29T20:19:00Z,0.9658499208608526
2022-06-29T20:20:00Z,0.9477010497821554
2022-06-29T20:21:00Z,0.9453911934630503
2022-06-29T20:22:00Z,0.9450612139888919
2022-06-29T20:23:00Z,0.9582603929552143
2022-06-29T20:24:00Z,0.9638700440159038
2022-06-29T20:25:00Z,0.9546306187394755
2022-06-29T20:26:00Z,0.9648599824383775
2022-06-29T20:27:00Z,0.9379191158787241
2022-06-29T20:28:00Z,0.9609002287484798
2022-06-29T20:29:00Z,0.9447312345147341
2022-06-29T20:30:00Z,0.9219626507978231
2022-06-29T20:31:00Z,0.9717895513957016
2022-06-29T20:32:00Z,0.9919182993193478
2022-06-29T20:33:00Z,0.9044737386674417
2022-06-29T20:34:00Z,0.9407714808248338
2022-06-29T20:35:00Z,0.9358217887124649
2022-06-29T20:36:00Z,0.9298821581776178
2022-06-29T20:37:00Z,0.9298821581776175
2022-06-29T20:38:00Z,0.9256789770067828
2022-06-29T20:39:00Z,0.9332211030263022
2022-06-29T20:40:00Z,0.9302121376517756
2022-06-29T20:41:00Z,0.9222926302719792
2022-06-29T20:42:00Z,0.9156930407888184
2022-06-29T20:43:00Z,0.9114033076247618
2022-06-29T20:44:00Z,0.9176729176337672
2022-06-29T20:45:00Z,0.9203127534270326
2022-06-29T20:46:00Z,0.9222926302719814
2022-06-29T20:47:00Z,0.9261740837476711
2022-06-29T20:48:00Z,0.9196527944787156
2022-06-29T20:49:00Z,0.9203127534270317
2022-06-29T20:50:00Z,0.9209727123753482
2022-06-29T20:51:00Z,0.9259224044877201
2022-06-29T20:52:00Z,0.9249324660652445
2022-06-29T20:53:00Z,0.9275723018585098
2022-06-29T20:54:00Z,0.9265823634360357
2022-06-29T20:55:00Z,0.9226226097461383
2022-06-29T20:56:00Z,0.9279022813326683
2022-06-29T20:57:00Z,0.9444012550405758
2022-06-29T20:58:00Z,0.9434113166181006
2022-06-29T20:59:00Z,0.9480310292563132
2022-06-29T21:00:00Z,0.9516608034720533
2022-06-29T21:01:00Z,0.9506708650495788
2022-06-29T21:02:00Z,0.9638700440159029
2022-06-29T21:03:00Z,0.9496809266271049
2022-06-29T21:04:00Z,0.9519907829462131
2022-06-29T21:05:00Z,0.9879585456294495
2022-06-29T21:06:00Z,0.9668398592833292
2022-06-29T21:07:00Z,0.8872476915418981
2022-06-29T21:08:00Z,0.9199827739528748
2022-06-29T21:09:00Z,0.9203127534270326
2022-06-29T21:10:00Z,0.9308720966000923
2022-06-29T21:11:00Z,0.934171891341673
2022-06-29T21:12:00Z,0.9404415013506773
2022-06-29T21:13:00Z,0.9368117271349381
2022-06-29T21:14:00Z,0.9348318502899895
2022-06-29T21:15:00Z,0.9361517681866223
2022-06-29T21:16:00Z,0.9338419118675148
2022-06-29T21:17:00Z,0.9170129586854501
2022-06-29T21:18:00Z,0.9176729176337659
2022-06-29T21:19:00Z,0.9298821581776175
2022-06-29T21:20:00Z,0.9391215834540456
2022-06-29T21:21:00Z,0.9368117271349385
2022-06-29T21:22:00Z,0.9341718913416741
2022-06-29T21:23:00Z,0.9364817476607807
2022-06-29T21:24:00Z,0.9242725071169304
2022-06-29T21:25:00Z,0.9222926302719818
2022-06-29T21:26:00Z,0.9222926302719805
2022-06-29T21:27:00Z,0.9189928355304002
2022-06-29T21:28:00Z,0.9161069133496276
2022-06-29T21:29:00Z,0.9246024865910871
2022-06-29T21:30:00Z,0.9272423223843522
2022-06-29T21:31:00Z,0.9371417066090961
2022-06-29T21:32:00Z,0.9526507418945276
2022-06-29T21:33:00Z,0.9193228150045571
2022-06-29T21:34:00Z,0.9566104955844279
2022-06-29T21:35:00Z,0.9909283608968733
2022-06-29T21:36:00Z,0.9394515629282039
2022-06-29T21:37:00Z,0.901173943925861
2022-06-29T21:38:00Z,0.8939143954943813
2022-06-29T21:39:00Z,0.9338419118675161
2022-06-29T21:40:00Z,0.9325219939708824
2022-06-29T21:41:00Z,0.9302121376517747
2022-06-29T21:42:00Z,0.928892219755143
2022-06-29T21:43:00Z,0.9269123429101944
2022-06-29T21:44:00Z,0.9193228150045569
2022-06-29T21:45:00Z,0.9133831844697122
2022-06-29T21:46:00Z,0.9074435539348644
2022-06-29T21:47:00Z,0.912393246047237
2022-06-29T21:48:00Z,0.9120632665730788
2022-06-29T21:49:00Z,0.9084334923573401
2022-06-29T21:50:00Z,0.9174492027360339
2022-06-29T21:51:00Z,0.9203127534270332
2022-06-29T21:52:00Z,0.9150330818405026
2022-06-29T21:53:00Z,0.9193228150045578
2022-06-29T21:54:00Z,0.9305421171259332
2022-06-29T21:55:00Z,0.9269123429101944
2022-06-29T21:56:00Z,0.9275723018585107
2022-06-29T21:57:00Z,0.9318620350225653
2022-06-29T21:58:00Z,0.9477010497821572
2022-06-29T21:59:00Z,0.9480310292563137
2022-06-29T22:00:00Z,0.9635400645417445
2022-06-29T22:01:00Z,0.9420913987214692
2022-06-29T22:02:00Z,0.9384616245057296
2022-06-29T22:03:00Z,0.9387916039798869
2022-06-29T22:04:00Z,0.9391215834540456
2022-06-29T22:05:00Z,0.9461268854054368
2022-06-29T22:06:00Z,0.9325499583330998
2022-06-29T22:07:00Z,0.7592827700378639
2022-06-29T22:08:00Z,0.5725143876643612
2022-06-29T22:09:00Z,0.7071460131208775
2022-06-29T22:10:00Z,0.9429527010777445
2022-06-29T22:11:00Z,0.965849920860852
2022-06-29T22:12:00Z,0.9252624455394034
2022-06-29T22:13:00Z,0.8520070022762989
2022-06-29T22:14:00Z,0.5560154139564539
2022-06-29T22:15:00Z,0.544136152886761
2022-06-29T22:16:00Z,0.6701883120151675
2022-06-29T22:17:00Z,0.9427513576697857
2022-06-29T22:18:00Z,0.9292221992293015
2022-06-29T22:19:00Z,0.9203127534270317
2022-06-29T22:20:00Z,0.9292221992293004
2022-06-29T22:21:00Z,0.9321920144967244
2022-06-29T22:22:00Z,0.9255924250135628
2022-06-29T22:23:00Z,0.9351618297641482
2022-06-29T22:24:00Z,0.9354918092383053
2022-06-29T22:25:00Z,0.9305421171259349
2022-06-29T22:26:00Z,0.9308720966000927
2022-06-29T22:27:00Z,0.9371417066090963
2022-06-29T22:28:00Z,0.9519907829462106
2022-06-29T22:29:00Z,0.9394515629282043
2022-06-29T22:30:00Z,0.931207668946693
2022-06-29T22:31:00Z,0.9242725071169293
2022-06-29T22:32:00Z,0.9559505366361096
2022-06-29T22:33:00Z,0.9470410908338387
2022-06-29T22:34:00Z,0.9440712755664169
2022-06-29T22:35:00Z,0.9295521787034593
2022-06-29T22:36:00Z,0.9206427329011897
2022-06-29T22:37:00Z,0.9288922197551424
2022-06-29T22:38:00Z,0.9450612139888908
2022-06-29T22:39:00Z,0.9176729176337666
2022-06-29T22:40:00Z,0.9674998182316459
2022-06-29T22:41:00Z,0.990268401948557
2022-06-29T22:42:00Z,0.9110733281506043
2022-06-29T22:43:00Z,0.8925944775977492
2022-06-29T22:44:00Z,0.926252383961877
2022-06-29T22:45:00Z,0.9275723018585105
2022-06-29T22:46:00Z,0.9295521787034602
2022-06-29T22:47:00Z,0.9209727123753482
2022-06-29T22:48:00Z,0.9282322608068274
2022-06-29T22:49:00Z,0.9288922197551439
2022-06-29T22:50:00Z,0.9382546882253238
2022-06-29T22:51:00Z,0.9394515629282028
2022-06-29T22:52:00Z,0.9348318502899897
2022-06-29T22:53:00Z,0.935491809238306
2022-06-29T22:54:00Z,0.9589203519035319
2022-06-29T22:55:00Z,0.92427250711693
2022-06-29T22:56:00Z,0.9288922197551432
2022-06-29T22:57:00Z,0.928232260806827
2022-06-29T22:58:00Z,0.9272423223843516
2022-06-29T22:59:00Z,0.960240269800164
2022-06-29T23:00:00Z,0.922622609746139
2022-06-29T23:01:00Z,0.9328519734450402
2022-06-29T23:02:00Z,0.9279022813326692
2022-06-29T23:03:00Z,0.93813164503157
2022-06-29T23:04:00Z,0.9444012550405763
2022-06-29T23:05:00Z,0.9338419118675159
2022-06-29T23:06:00Z,0.9348318502899897
2022-06-29T23:07:00Z,0.9269123429101944
2022-06-29T23:08:00Z,0.9341718913416734
2022-06-29T23:09:00Z,0.9473710703079965
2022-06-29T23:10:00Z,0.9213026918495064
2022-06-29T23:11:00Z,0.9265096560942738
2022-06-29T23:12:00Z,0.9404415013506768
2022-06-29T23:13:00Z,0.9549605982136349
2022-06-29T23:14:00Z,0.944401255040574
2022-06-29T23:15:00Z,0.9411014602989938
2022-06-29T23:16:00Z,0.9434113166181017
2022-06-29T23:17:00Z,0.9477010497821561
2022-06-29T23:18:00Z,0.9473710703079972
2022-06-29T23:19:00Z,0.9539706597911601
2022-06-29T23:20:00Z,0.9246024865910873
2022-06-29T23:21:00Z,0.9625501261192742
2022-06-29T23:22:00Z,0.990268401948557
2022-06-29T23:23:00Z,0.9222926302719798
2022-06-29T23:24:00Z,0.9222926302719796
2022-06-29T23:25:00Z,0.9348318502899899
2022-06-29T23:26:00Z,0.9345018708158328
2022-06-29T23:27:00Z,0.9381316450315713
2022-06-29T23:28:00Z,0.9344423663204915
2022-06-29T23:29:00Z,0.9355701094525124
2022-06-29T23:30:00Z,0.9318620350225664
2022-06-29T23:31:00Z,0.9318788136398963
2022-06-29T23:32:00Z,0.9275723018585109
2022-06-29T23:33:00Z,0.9374716860832542
2022-06-29T23:34:00Z,0.9457211729372073
2022-06-29T23:35:00Z,0.9440712755664165
2022-06-29T23:36:00Z,0.9546306187394764
2022-06-29T23:37:00Z,0.9493509471529462
2022-06-29T23:38:00Z,0.9295521787034595
2022-06-29T23:39:00Z,0.934831850289989
2022-06-29T23:40:00Z,0.938791603979886
2022-06-29T23:41:00Z,0.9453911934630479
2022-06-29T23:42:00Z,0.9546306187394777
2022-06-29T23:43:00Z,0.9219626507978236
2022-06-29T23:44:00Z,0.9882885251036082
2022-06-29T23:45:00Z,0.9922482787935056
2022-06-29T23:46:00Z,0.8985341081325962
2022-06-29T23:47:00Z,0.9727794898181743
2022-06-29T23:48:00Z,0.9486909882046308
2022-06-29T23:49:00Z,0.9302121376517758
2022-06-29T23:50:00Z,0.9163529997371356
2022-06-29T23:51:00Z,0.9144290516166196
2022-06-29T23:52:00Z,0.9378016655574126
2022-06-29T23:53:00Z,0.9526507418945285
2022-06-29T23:54:00Z,0.9325219939708822
2022-06-29T23:55:00Z,0.9279022813326678
2022-06-29T23:56:00Z,0.9437412960922589
2022-06-29T23:57:00Z,0.9496809266271049
2022-06-29T23:58:00Z,0.9473710703079987
2022-06-29T23:59:00Z,0.9490209676787891
2022-06-30T00:00:00Z,0.9493509471529464
2022-06-30T00:01:00Z,0.9519907829462122
2022-06-30T00:02:00Z,0.9556205571619503
2022-06-30T00:03:00Z,0.9559505366361081
2022-06-30T00:04:00Z,0.9579304134810565
2022-06-30T00:05:00Z,0.9516608034720535
2022-06-30T00:06:00Z,0.9585903724293741
2022-06-30T00:07:00Z,0.9480310292563137
2022-06-30T00:08:00Z,0.9576004340068989
2022-06-30T00:09:00Z,0.9610571042361948
2022-06-30T00:10:00Z,0.9647649036068413
2022-06-30T00:11:00Z,0.9365768264923175
2022-06-30T00:12:00Z,0.9651899619125393
2022-06-30T00:13:00Z,0.9952180940609288
2022-06-30T00:14:00Z,0.954960598213636
2022-06-30T00:15:00Z,0.92955217870346
2022-06-30T00:16:00Z,0.6873472446713902
2022-06-30T00:17:00Z,0.8364979669908656
2022-06-30T00:18:00Z,0.9444012550405743
2022-06-30T00:19:00Z,0.9417614192473105
2022-06-30T00:20:00Z,0.9361517681866227
2022-06-30T00:21:00Z,0.9298821581776175
2022-06-30T00:22:00Z,0.9239425276427711
2022-06-30T00:23:00Z,0.9364817476607792
2022-06-30T00:24:00Z,0.9404415013506775
2022-06-30T00:25:00Z,0.934171891341673
2022-06-30T00:26:00Z,0.931862035022567
2022-06-30T00:27:00Z,0.9341718913416748
2022-06-30T00:28:00Z,0.926252383961879
2022-06-30T00:29:00Z,0.9242725071169302
2022-06-30T00:30:00Z,0.9147031023663446
2022-06-30T00:31:00Z,0.9193228150045591
2022-06-30T00:32:00Z,0.9201337815088455
2022-06-30T00:33:00Z,0.9067835949865488
2022-06-30T00:34:00Z,0.9064536155123915
2022-06-30T00:35:00Z,0.913383184469712
2022-06-30T00:36:00Z,0.9572704545327408
2022-06-30T00:37:00Z,0.9041437591932844
2022-06-30T00:38:00Z,0.9404415013506793
2022-06-30T00:39:00Z,0.990268401948557
2022-06-30T00:40:00Z,0.9510008445237377
2022-06-30T00:41:00Z,0.8955642928651724
2022-06-30T00:42:00Z,0.9259224044877186
2022-06-30T00:43:00Z,0.9173429381596085
2022-06-30T00:44:00Z,0.9279022813326676
2022-06-30T00:45:00Z,0.9265823634360355
2022-06-30T00:46:00Z,0.921962650797822
2022-06-30T00:47:00Z,0.9229525892202979
2022-06-30T00:48:00Z,0.9246024865910887
2022-06-30T00:49:00Z,0.9292221992293013
2022-06-30T00:50:00Z,0.9255924250135614
2022-06-30T00:51:00Z,0.9275723018585114
2022-06-30T00:52:00Z,0.9250298370576207
2022-06-30T00:53:00Z,0.9267757996795081
2022-06-30T00:54:00Z,0.9239425276427708
2022-06-30T00:55:00Z,0.9295521787034593
2022-06-30T00:56:00Z,0.9282322608068263
2022-06-30T00:57:00Z,0.9315320555484086
2022-06-30T00:58:00Z,0.9384616245057291
2022-06-30T00:59:00Z,0.935161829764148
2022-06-30T01:00:00Z,0.9384616245057276
2022-06-30T01:01:00Z,0.9351618297641475
2022-06-30T01:02:00Z,0.9153630613146599
2022-06-30T01:03:00Z,0.989938422474399
2022-06-30T01:04:00Z,0.9846587508878686
2022-06-30T01:05:00Z,0.872795709148261
2022-06-30T01:06:00Z,0.9516608034720533
2022-06-30T01:07:00Z,0.9186628560562409
2022-06-30T01:08:00Z,0.9163529997371358
2022-06-30T01:09:00Z,0.9259224044877203
2022-06-30T01:10:00Z,0.9110733281506054
2022-06-30T01:11:00Z,0.91371316394387
2022-06-30T01:12:00Z,0.9272423223843529
2022-06-30T01:13:00Z,0.91677805804283
2022-06-30T01:14:00Z,0.9160230202629767
2022-06-30T01:15:00Z,0.9209727123753482
2022-06-30T01:16:00Z,0.9275723018585096
2022-06-30T01:17:00Z,0.9397815424023617
2022-06-30T01:18:00Z,0.9374716860832544
2022-06-30T01:19:00Z,0.9186628560562413
2022-06-30T01:20:00Z,0.9275723018585098
2022-06-30T01:21:00Z,0.9605702492743222
2022-06-30T01:22:00Z,0.918002897107925
2022-06-30T01:23:00Z,0.9440712755664191
2022-06-30T01:24:00Z,0.9899384224743988
2022-06-30T01:25:00Z,0.9391215834540447
2022-06-30T01:26:00Z,0.9107433486764447
2022-06-30T01:27:00Z,0.9364817476607805
2022-06-30T01:28:00Z,0.9434113166181006
2022-06-30T01:29:00Z,0.9147031023663441
2022-06-30T01:30:00Z,0.9005139849775443
2022-06-30T01:31:00Z,0.9067835949865493
2022-06-30T01:32:00Z,0.9203127534270319
2022-06-30T01:33:00Z,0.9248317943612654
2022-06-30T01:34:00Z,0.9529807213686863
2022-06-30T01:35:00Z,0.9153630613146602
2022-06-30T01:36:00Z,0.7018663415343498
2022-06-30T01:37:00Z,0.5711944697677287
2022-06-30T01:38:00Z,0.7929406764019926
2022-06-30T01:39:00Z,0.9255924250135603
2022-06-30T01:40:00Z,0.9523207624203696
2022-06-30T01:41:00Z,0.9265823634360364
2022-06-30T01:42:00Z,0.9213026918495058
2022-06-30T01:43:00Z,0.9282322608068256
2022-06-30T01:44:00Z,0.9625501261192708
2022-06-30T01:45:00Z,0.9262523839618784
2022-06-30T01:46:00Z,0.8275885211885974
2022-06-30T01:47:00Z,0.566904736603673
2022-06-30T01:48:00Z,0.5560154139564537
2022-06-30T01:49:00Z,0.717705356293938
2022-06-30T01:50:00Z,0.9381316450315711
2022-06-30T01:51:00Z,0.9130532049955533
2022-06-30T01:52:00Z,0.9378016655574124
2022-06-30T01:53:00Z,0.9120632665730792
2022-06-30T01:54:00Z,0.907773533409024
2022-06-30T01:55:00Z,0.9100666111108016
2022-06-30T01:56:00Z,0.9110733281506049
2022-06-30T01:57:00Z,0.9104133692022884
2022-06-30T01:58:00Z,0.9189928355303996
2022-06-30T01:59:00Z,0.912393246047237
2022-06-30T02:00:00Z,0.905463677089916
2022-06-30T02:01:00Z,0.9140431434180272
2022-06-30T02:02:00Z,0.9335119323933565
2022-06-30T02:03:00Z,0.9496809266271038
2022-06-30T02:04:00Z,0.9302121376517754
2022-06-30T02:05:00Z,0.9236125481686139
2022-06-30T02:06:00Z,0.9905983814227151
2022-06-30T02:07:00Z,0.9839987919395521
2022-06-30T02:08:00Z,0.8955642928651721
2022-06-30T02:09:00Z,0.9054636770899163
2022-06-30T02:10:00Z,0.9067835949865495
2022-06-30T02:11:00Z,0.9064536155123915
2022-06-30T02:12:00Z,0.9137131639438705
2022-06-30T02:13:00Z,0.9204693538554463
2022-06-30T02:14:00Z,0.9420913987214661
2022-06-30T02:15:00Z,0.9222926302719814
2022-06-30T02:16:00Z,0.8166991985413796
2022-06-30T02:17:00Z,0.5636049418620916
2022-06-30T02:18:00Z,0.5537055576373464
2022-06-30T02:19:00Z,0.7213351305096778
2022-06-30T02:20:00Z,0.9321920144967233
2022-06-30T02:21:00Z,0.9186628560562413
2022-06-30T02:22:00Z,0.9222926302719794
2022-06-30T02:23:00Z,0.9312020760742497
2022-06-30T02:24:00Z,0.9196527944787172
2022-06-30T02:25:00Z,0.9853187098361851
2022-06-30T02:26:00Z,0.9905983814227151
2022-06-30T02:27:00Z,0.904473738667442
2022-06-30T02:28:00Z,0.9249324660652467
2022-06-30T02:29:00Z,0.9312020760742503
2022-06-30T02:30:00Z,0.9427513576697844
2022-06-30T02:31:00Z,0.9585903724293745
2022-06-30T02:32:00Z,0.9232825686944559
2022-06-30T02:33:00Z,0.6955967315253453
2022-06-30T02:34:00Z,0.5642649008104077
2022-06-30T02:35:00Z,0.5306069944462766
2022-06-30T02:36:00Z,0.8174486434487866
2022-06-30T02:37:00Z,0.9546306187394773
2022-06-30T02:38:00Z,0.9407714808248349
2022-06-30T02:39:00Z,0.9351618297641471
2022-06-30T02:40:00Z,0.9414314397731525
2022-06-30T02:41:00Z,0.9404415013506779
2022-06-30T02:42:00Z,0.9424213781956254
2022-06-30T02:43:00Z,0.9424213781956265
2022-06-30T02:44:00Z,0.9430813371439435
2022-06-30T02:45:00Z,0.9510008445237368
2022-06-30T02:46:00Z,0.9543006392653175
2022-06-30T02:47:00Z,0.9529807213686856
2022-06-30T02:48:00Z,0.9576004340068998
2022-06-30T02:49:00Z,0.9612302082226374
2022-06-30T02:50:00Z,0.9477010497821581
2022-06-30T02:51:00Z,0.935161829764148
2022-06-30T02:52:00Z,0.927242322384352
2022-06-30T02:53:00Z,0.9275723018585111
2022-06-30T02:54:00Z,0.9430813371439426
2022-06-30T02:55:00Z,0.9552905776877914
2022-06-30T02:56:00Z,0.9395969776117308
2022-06-30T02:57:00Z,0.9526507418945267
2022-06-30T02:58:00Z,0.9556205571619509
2022-06-30T02:59:00Z,0.9262523839618777
2022-06-30T03:00:00Z,0.9308720966000916
2022-06-30T03:01:00Z,0.9321920144967244
2022-06-30T03:02:00Z,0.9414314397731505
2022-06-30T03:03:00Z,0.956610495584425
2022-06-30T03:04:00Z,0.9199827739528743
2022-06-30T03:05:00Z,0.9543006392653213
2022-06-30T03:06:00Z,0.990268401948557
2022-06-30T03:07:00Z,0.9371417066090959
2022-06-30T03:08:00Z,0.9189928355303971
2022-06-30T03:09:00Z,0.950670865049581
2022-06-30T03:10:00Z,0.9371417066090966
2022-06-30T03:11:00Z,0.9543006392653168
2022-06-30T03:12:00Z,0.9328519734450418
2022-06-30T03:13:00Z,0.8952343133910146
2022-06-30T03:14:00Z,0.568554633974464
2022-06-30T03:15:00Z,0.5639349213362497
2022-06-30T03:16:00Z,0.6365304056510381
2022-06-30T03:17:00Z,0.9614091801408253
2022-06-30T03:18:00Z,0.9222926302719812
2022-06-30T03:19:00Z,0.9387916039798871
2022-06-30T03:20:00Z,0.9265823634360362
2022-06-30T03:21:00Z,0.9239425276427704
2022-06-30T03:22:00Z,0.933181952919198
2022-06-30T03:23:00Z,0.9549605982136351
2022-06-30T03:24:00Z,0.9358217887124625
2022-06-30T03:25:00Z,0.9539706597911601
2022-06-30T03:26:00Z,0.9153630613146604
2022-06-30T03:27:00Z,0.9638700440159065
2022-06-30T03:28:00Z,0.9909283608968733
2022-06-30T03:29:00Z,0.9450612139888919
2022-06-30T03:30:00Z,0.9213026918495049
2022-06-30T03:31:00Z,0.9198367174643134
2022-06-30T03:32:00Z,0.929194234867085
2022-06-30T03:33:00Z,0.9249324660652465
2022-06-30T03:34:00Z,0.9173429381596094
2022-06-30T03:35:00Z,0.923282568694455
2022-06-30T03:36:00Z,0.9216326713236644
2022-06-30T03:37:00Z,0.9261740837476722
2022-06-30T03:38:00Z,0.9255924250135612
2022-06-30T03:39:00Z,0.9503408855754207
2022-06-30T03:40:00Z,0.9255924250135623
2022-06-30T03:41:00Z,0.6761279425500157
2022-06-30T03:42:00Z,0.5903332792689004
2022-06-30T03:43:00Z,0.9206427329011904
2022-06-30T03:44:00Z,0.9295521787034589
2022-06-30T03:45:00Z,0.9351618297641482
2022-06-30T03:46:00Z,0.9368117271349379
2022-06-30T03:47:00Z,0.9397815424023612
2022-06-30T03:48:00Z,0.9371417066090966
2022-06-30T03:49:00Z,0.9335119323933581
2022-06-30T03:50:00Z,0.9345018708158326
2022-06-30T03:51:00Z,0.9417614192473098
2022-06-30T03:52:00Z,0.9546306187394753
2022-06-30T03:53:00Z,0.92790228133267
2022-06-30T03:54:00Z,0.8628963249235178
2022-06-30T03:55:00Z,0.5652548392328827
2022-06-30T03:56:00Z,0.9701396540249101
2022-06-30T03:57:00Z,0.9048037181415995
2022-06-30T03:58:00Z,0.9070464599913859
2022-06-30T03:59:00Z,0.9397815424023614
2022-06-30T04:00:00Z,0.9447312345147323
2022-06-30T04:01:00Z,0.9338419118675156
2022-06-30T04:02:00Z,0.9246024865910878
2022-06-30T04:03:00Z,0.9249324660652445
2022-06-30T04:04:00Z,0.9331819529191987
2022-06-30T04:05:00Z,0.9430813371439424
2022-06-30T04:06:00Z,0.9430813371439428
2022-06-30T04:07:00Z,0.9457211729372066
2022-06-30T04:08:00Z,0.9463811318855235
2022-06-30T04:09:00Z,0.9424213781956265
2022-06-30T04:10:00Z,0.9460511524113657
2022-06-30T04:11:00Z,0.9404415013506775
2022-06-30T04:12:00Z,0.9305421171259345
