,F
2022-06-29T22:29:00Z,0.4742857142854291
2022-06-29T22:30:00Z,0.35409200968501864
2022-06-29T22:31:00Z,0.405714285714339
2022-06-29T22:32:00Z,0.4733333333333576
2022-06-29T22:33:00Z,0.4799999999999045
2022-06-29T22:34:00Z,0.4476190476187867
2022-06-29T22:35:00Z,0.47238095238060396
2022-06-29T22:36:00Z,0.4933333333332257
2022-06-29T22:37:00Z,0.5714285714288394
2022-06-29T22:38:00Z,0.5466666666669653
2022-06-29T22:39:00Z,0.6057142857146118
2022-06-29T22:40:00Z,0.5161904761903315
2022-06-29T22:41:00Z,0.5390476190480626
2022-06-29T22:42:00Z,0.5828571428573923
2022-06-29T22:43:00Z,0.5485714285714494
2022-06-29T22:44:00Z,0.46095238095244895
2022-06-29T22:45:00Z,0.457142857142685
2022-06-29T22:46:00Z,0.4200000000000159
2022-06-29T22:47:00Z,0.47047619047623357
2022-06-29T22:48:00Z,0.5542857142860953
2022-06-29T22:49:00Z,0.556190476190352
2022-06-29T22:50:00Z,0.5846004842618981
2022-06-29T22:51:00Z,0.4971428571424781
2022-06-29T22:52:00Z,0.5580952380956887
2022-06-29T22:53:00Z,0.598095238095425
2022-06-29T22:54:00Z,0.6114285714286893
2022-06-29T22:55:00Z,0.6009523809524921
2022-06-29T22:56:00Z,0.621904761904716
2022-06-29T22:57:00Z,0.6219047619049434
2022-06-29T22:58:00Z,0.4999999999998863
2022-06-29T22:59:00Z,0.4095238095238187
2022-06-29T23:00:00Z,0.3447619047616399
2022-06-29T23:01:00Z,0.31142857142867797
2022-06-29T23:02:00Z,0.2961904761903611
2022-06-29T23:03:00Z,0.22761904761887308
2022-06-29T23:04:00Z,0.20952380952400063
2022-06-29T23:05:00Z,0.19238095238102915
2022-06-29T23:06:00Z,0.33238095238067444
2022-06-29T23:07:00Z,0.3152380952381577
2022-06-29T23:08:00Z,0.3876190476190118
2022-06-29T23:09:00Z,0.3971428571429101
2022-06-29T23:10:00Z,0.41333333333341216
2022-06-29T23:11:00Z,0.4160774818398636
2022-06-29T23:12:00Z,0.4152380952380099
2022-06-29T23:13:00Z,0.4171428571426077
2022-06-29T23:14:00Z,0.41047619047628814
2022-06-29T23:15:00Z,0.4266666666663923
2022-06-29T23:16:00Z,0.4466666666663741
2022-06-29T23:17:00Z,0.4419047619047092
2022-06-29T23:18:00Z,0.4780952380950225
2022-06-29T23:19:00Z,0.4666666666665833
2022-06-29T23:20:00Z,0.48476190476173997
2022-06-29T23:21:00Z,0.4809523809520897
2022-06-29T23:22:00Z,0.558095238095575
2022-06-29T23:23:00Z,0.4857142857142094
2022-06-29T23:24:00Z,0.5238095238096889
2022-06-29T23:25:00Z,0.5485714285713357
2022-06-29T23:26:00Z,0.5485714285717336
2022-06-29T23:27:00Z,0.5942857142860021
2022-06-29T23:28:00Z,0.5839812646368614
2022-06-29T23:29:00Z,0.5245520581113396
2022-06-29T23:30:00Z,0.3942857142856724
2022-06-29T23:31:00Z,0.447070217917485
2022-06-29T23:32:00Z,0.4514285714283801
2022-06-29T23:33:00Z,0.5457142857144959
2022-06-29T23:34:00Z,0.5809523809527946
2022-06-29T23:35:00Z,0.5523809523810428
2022-06-29T23:36:00Z,0.5923809523812906
2022-06-29T23:37:00Z,0.6685714285716244
2022-06-29T23:38:00Z,0.6647619047621447
2022-06-29T23:39:00Z,0.6733333333335736
2022-06-29T23:40:00Z,0.5533333333335122
2022-06-29T23:41:00Z,0.6371428571428623
2022-06-29T23:42:00Z,0.660000000000025
2022-06-29T23:43:00Z,0.6295238095240165
2022-06-29T23:44:00Z,0.7028571428571126
2022-06-29T23:45:00Z,0.6047619047620856
2022-06-29T23:46:00Z,0.5990476190480649
2022-06-29T23:47:00Z,0.5676190476189049
2022-06-29T23:48:00Z,0.5361904761907113
2022-06-29T23:49:00Z,0.5190476190473419
2022-06-29T23:50:00Z,0.4990476190475306
2022-06-29T23:51:00Z,0.5758837772400511
2022-06-29T23:52:00Z,0.6161904761905248
2022-06-29T23:53:00Z,0.6133333333334008
2022-06-29T23:54:00Z,0.6114285714287462
2022-06-29T23:55:00Z,0.6180952380952931
2022-06-29T23:56:00Z,0.5638095238093115
2022-06-29T23:57:00Z,0.5666666666670039
2022-06-29T23:58:00Z,0.6104761904766178
2022-06-29T23:59:00Z,0.49904761904736006
2022-06-30T00:00:00Z,0.2800000000000864
2022-06-30T00:01:00Z,0.15142857142842558
2022-06-30T00:02:00Z,0.21714285714284642
2022-06-30T00:03:00Z,0.2638095238093001
2022-06-30T00:04:00Z,0.24000000000006594
2022-06-30T00:05:00Z,0.3104761904762654
2022-06-30T00:06:00Z,0.2809523809525558
2022-06-30T00:07:00Z,0.3980952380950953
2022-06-30T00:08:00Z,0.42190476190455684
2022-06-30T00:09:00Z,0.3853864168614791
2022-06-30T00:10:00Z,0.40348668280864786
2022-06-30T00:11:00Z,0.42866828087176145
2022-06-30T00:12:00Z,0.5009523809521284
2022-06-30T00:13:00Z,0.5085714285713152
2022-06-30T00:14:00Z,0.5847619047619901
2022-06-30T00:15:00Z,0.5419047619043909
2022-06-30T00:16:00Z,0.5076190476188458
2022-06-30T00:17:00Z,0.4742857142857133
2022-06-30T00:18:00Z,0.5095238095238983
2022-06-30T00:19:00Z,0.5695238095241848
2022-06-30T00:20:00Z,0.563809523809482
2022-06-30T00:21:00Z,0.5295238095240506
2022-06-30T00:22:00Z,0.5914285714287075
2022-06-30T00:23:00Z,0.6000000000002501
2022-06-30T00:24:00Z,0.5142857142856769
2022-06-30T00:25:00Z,0.541904761905073
2022-06-30T00:26:00Z,0.49333333333328255
2022-06-30T00:27:00Z,0.4904761904762154
2022-06-30T00:28:00Z,0.5533333333336259
2022-06-30T00:29:00Z,0.5476190476190936
2022-06-30T00:30:00Z,0.5733333333336077
2022-06-30T00:31:00Z,0.49904761904747375
2022-06-30T00:32:00Z,0.6136561743342668
2022-06-30T00:33:00Z,0.5780952380955569
2022-06-30T00:34:00Z,0.5247619047617036
2022-06-30T00:35:00Z,0.47428571428537225
2022-06-30T00:36:00Z,0.47428571428548594
2022-06-30T00:37:00Z,0.45999999999986585
2022-06-30T00:38:00Z,0.4933333333332257
2022-06-30T00:39:00Z,0.46190476190474783
2022-06-30T00:40:00Z,0.48571428571432307
2022-06-30T00:41:00Z,0.4304761904759289
2022-06-30T00:42:00Z,0.5161904761906158
2022-06-30T00:43:00Z,0.5076190476190732
2022-06-30T00:44:00Z,0.4904761904758175
2022-06-30T00:45:00Z,0.505714285714248
2022-06-30T00:46:00Z,0.5399999999998499
2022-06-30T00:47:00Z,0.5647619047618946
2022-06-30T00:48:00Z,0.5666666666670608
2022-06-30T00:49:00Z,0.6019047619051321
2022-06-30T00:50:00Z,0.6409523809525126
2022-06-30T00:51:00Z,0.6123809523813861
2022-06-30T00:52:00Z,0.604590163934688
2022-06-30T00:53:00Z,0.6169458128080123
2022-06-30T00:54:00Z,0.5009523809521852
2022-06-30T00:55:00Z,0.4523809523808495
2022-06-30T00:56:00Z,0.580952380952624
2022-06-30T00:57:00Z,0.5504761904759903
2022-06-30T00:58:00Z,0.5923809523812906
2022-06-30T00:59:00Z,0.49714285714281914
2022-06-30T01:00:00Z,0.43523809523799173
2022-06-30T01:01:00Z,0.5095238095240688
2022-06-30T01:02:00Z,0.49714285714270545
2022-06-30T01:03:00Z,0.4571428571427987
2022-06-30T01:04:00Z,0.4380952380952863
2022-06-30T01:05:00Z,0.4580952380952681
2022-06-30T01:06:00Z,0.46857142857129475
2022-06-30T01:07:00Z,0.5514285714286871
2022-06-30T01:08:00Z,0.5161904761905589
2022-06-30T01:09:00Z,0.5152380952380327
2022-06-30T01:10:00Z,0.5209523809525649
2022-06-30T01:11:00Z,0.521904761904409
2022-06-30T01:12:00Z,0.5304761904760653
2022-06-30T01:13:00Z,0.5022760290553947
2022-06-30T01:14:00Z,0.558095238095234
2022-06-30T01:15:00Z,0.5038095238094229
2022-06-30T01:16:00Z,0.5257142857144572
2022-06-30T01:17:00Z,0.47904761904726456
2022-06-30T01:18:00Z,0.4599999999999227
2022-06-30T01:19:00Z,0.5866666666670994
2022-06-30T01:20:00Z,0.54761904761898
2022-06-30T01:21:00Z,0.5276190476191687
2022-06-30T01:22:00Z,0.6133333333337418
2022-06-30T01:23:00Z,0.626666666666722
2022-06-30T01:24:00Z,0.6428571428572241
2022-06-30T01:25:00Z,0.6352380952384351
2022-06-30T01:26:00Z,0.6085714285716222
2022-06-30T01:27:00Z,0.6285714285714903
2022-06-30T01:28:00Z,0.6085714285717359
2022-06-30T01:29:00Z,0.6209523809525876
2022-06-30T01:30:00Z,0.5923809523811201
2022-06-30T01:31:00Z,0.5190476190472282
2022-06-30T01:32:00Z,0.5076190476189595
2022-06-30T01:33:00Z,0.48774818401903985
2022-06-30T01:34:00Z,0.5152380952381463
2022-06-30T01:35:00Z,0.4114285714283028
2022-06-30T01:36:00Z,0.37999999999988177
2022-06-30T01:37:00Z,0.4390476190473578
2022-06-30T01:38:00Z,0.5038095238091955
2022-06-30T01:39:00Z,0.4523809523809632
2022-06-30T01:40:00Z,0.4542857142856178
2022-06-30T01:41:00Z,0.46857142857129475
2022-06-30T01:42:00Z,0.4914285714284574
2022-06-30T01:43:00Z,0.4952380952377098
2022-06-30T01:44:00Z,0.5047619047618355
2022-06-30T01:45:00Z,0.5761904761905612
2022-06-30T01:46:00Z,0.6104761904764473
2022-06-30T01:47:00Z,0.680000000000291
2022-06-30T01:48:00Z,0.6342857142860794
2022-06-30T01:49:00Z,0.6390476190476875
2022-06-30T01:50:00Z,0.6171428571429942
2022-06-30T01:51:00Z,0.5809523809523967
2022-06-30T01:52:00Z,0.6066666666666833
2022-06-30T01:53:00Z,0.6209523809525876
2022-06-30T01:54:00Z,0.5704761904763131
2022-06-30T01:55:00Z,0.5458595641646866
2022-06-30T01:56:00Z,0.5028571428568398
2022-06-30T01:57:00Z,0.5114285714283255
2022-06-30T01:58:00Z,0.5352380952382418
2022-06-30T01:59:00Z,0.6152380952383396
2022-06-30T02:00:00Z,0.5314285714285916
2022-06-30T02:01:00Z,0.4761904761903679
2022-06-30T02:02:00Z,0.539047619047551
2022-06-30T02:03:00Z,0.4695238095237073
2022-06-30T02:04:00Z,0.3761904761903452
2022-06-30T02:05:00Z,0.3847619047617741
2022-06-30T02:06:00Z,0.396190476190327
2022-06-30T02:07:00Z,0.4638095238092319
2022-06-30T02:08:00Z,0.45809523809521124
2022-06-30T02:09:00Z,0.41333333333341216
2022-06-30T02:10:00Z,0.4590476190473396
2022-06-30T02:11:00Z,0.5047619047617786
2022-06-30T02:12:00Z,0.5190476190476829
2022-06-30T02:13:00Z,0.49937046004833974
2022-06-30T02:14:00Z,0.49428571428535406
2022-06-30T02:15:00Z,0.5200000000002092
2022-06-30T02:16:00Z,0.5257142857139456
2022-06-30T02:17:00Z,0.4847619047616263
2022-06-30T02:18:00Z,0.49904761904736006
2022-06-30T02:19:00Z,0.5009523809521852
2022-06-30T02:20:00Z,0.5761904761906749
2022-06-30T02:21:00Z,0.5685714285715449
2022-06-30T02:22:00Z,0.574285714286134
2022-06-30T02:23:00Z,0.6380952380952181
2022-06-30T02:24:00Z,0.6409523809527968
2022-06-30T02:25:00Z,0.6304761904762586
2022-06-30T02:26:00Z,0.6171428571431647
2022-06-30T02:27:00Z,0.6219047619051139
2022-06-30T02:28:00Z,0.574285714285736
2022-06-30T02:29:00Z,0.5390476190476079
2022-06-30T02:30:00Z,0.5028571428570672
2022-06-30T02:31:00Z,0.4533333333331484
2022-06-30T02:32:00Z,0.4695238095237073
2022-06-30T02:33:00Z,0.48857142857127656
2022-06-30T02:34:00Z,0.5285714285715812
2022-06-30T02:35:00Z,0.605714285714555
2022-06-30T02:36:00Z,0.6427118644069196
2022-06-30T02:37:00Z,0.6209523809525876
2022-06-30T02:38:00Z,0.5628571428570694
2022-06-30T02:39:00Z,0.4523809523808495
2022-06-30T02:40:00Z,0.5380952380956501
2022-06-30T02:41:00Z,0.5038095238091387
2022-06-30T02:42:00Z,0.4657142857141139
2022-06-30T02:43:00Z,0.4714285714283051
2022-06-30T02:44:00Z,0.516190476190161
2022-06-30T02:45:00Z,0.4638095238092319
2022-06-30T02:46:00Z,0.41523809523806676
2022-06-30T02:47:00Z,0.47047619047583566
2022-06-30T02:48:00Z,0.5209523809524512
2022-06-30T02:49:00Z,0.5876190476194552
2022-06-30T02:50:00Z,0.5514285714288008
2022-06-30T02:51:00Z,0.5685714285717722
2022-06-30T02:52:00Z,0.5628571428573537
2022-06-30T02:53:00Z,0.5352380952382418
2022-06-30T02:54:00Z,0.5019047619043704
2022-06-30T02:55:00Z,0.47714285714272364
2022-06-30T02:56:00Z,0.5439225181598317
2022-06-30T02:57:00Z,0.5809523809527946
2022-06-30T02:58:00Z,0.49619047619040657
2022-06-30T02:59:00Z,0.6047619047620287
2022-06-30T03:00:00Z,0.6066666666669107
2022-06-30T03:01:00Z,0.6047619047622561
2022-06-30T03:02:00Z,0.6152380952385101
2022-06-30T03:03:00Z,0.5876190476192278
2022-06-30T03:04:00Z,0.6428571428571672
2022-06-30T03:05:00Z,0.6219047619051139
2022-06-30T03:06:00Z,0.4771428571427805
2022-06-30T03:07:00Z,0.497142857142876
2022-06-30T03:08:00Z,0.4971428571424781
2022-06-30T03:09:00Z,0.45904761904728275
2022-06-30T03:10:00Z,0.4438095238095343
2022-06-30T03:11:00Z,0.4076190476191641
2022-06-30T03:12:00Z,0.4561904761902724
2022-06-30T03:13:00Z,0.45523809523774617
2022-06-30T03:14:00Z,0.49523809523816453
2022-06-30T03:15:00Z,0.4409523809520124
2022-06-30T03:16:00Z,0.4904761904763859
2022-06-30T03:17:00Z,0.572978208232712
2022-06-30T03:18:00Z,0.5409523809526036
2022-06-30T03:19:00Z,0.4885714285710492
2022-06-30T03:20:00Z,0.5038095238093092
2022-06-30T03:21:00Z,0.5333333333330756
2022-06-30T03:22:00Z,0.508571428571372
2022-06-30T03:23:00Z,0.47238095238083133
2022-06-30T03:24:00Z,0.50857142857177
2022-06-30T03:25:00Z,0.5104761904759698
2022-06-30T03:26:00Z,0.4790476190473214
2022-06-30T03:27:00Z,0.4895238095234049
2022-06-30T03:28:00Z,0.43904761904730094
2022-06-30T03:29:00Z,0.5438095238097844
2022-06-30T03:30:00Z,0.48571428571415254
2022-06-30T03:31:00Z,0.45189695550351416
2022-06-30T03:32:00Z,0.48096852300221826
2022-06-30T03:33:00Z,0.4266666666666765
2022-06-30T03:34:00Z,0.49999999999965894
2022-06-30T03:35:00Z,0.5076190476191869
2022-06-30T03:36:00Z,0.5657142857144777
2022-06-30T03:37:00Z,0.5158353510893221
2022-06-30T03:38:00Z,0.5590476190479876
2022-06-30T03:39:00Z,0.5142857142859043
2022-06-30T03:40:00Z,0.5333333333337009
2022-06-30T03:41:00Z,0.5390476190480626
2022-06-30T03:42:00Z,0.5238095238092342
2022-06-30T03:43:00Z,0.5600000000002865
2022-06-30T03:44:00Z,0.46476190476187185
2022-06-30T03:45:00Z,0.5238095238095752
2022-06-30T03:46:00Z,0.6380952380952749
2022-06-30T03:47:00Z,0.5942857142855473
2022-06-30T03:48:00Z,0.5380952380956501
2022-06-30T03:49:00Z,0.6266666666668357
2022-06-30T03:50:00Z,0.6123809523811019
2022-06-30T03:51:00Z,0.5342857142861703
2022-06-30T03:52:00Z,0.49809523809489065
2022-06-30T03:53:00Z,0.5019047619047683
2022-06-30T03:54:00Z,0.4952380952378803
2022-06-30T03:55:00Z,0.564761904762122
2022-06-30T03:56:00Z,0.6180952380955205
2022-06-30T03:57:00Z,0.6495238095238278
2022-06-30T03:58:00Z,0.6785472154965646
2022-06-30T03:59:00Z,0.7123809523812383
2022-06-30T04:00:00Z,0.8923809523810178
2022-06-30T04:01:00Z,0.9752380952381259
2022-06-30T04:02:00Z,0.9952380952380508
2022-06-30T04:03:00Z,0.9438095238097048
2022-06-30T04:04:00Z,0.8847619047618878
2022-06-30T04:05:00Z,0.8133333333333894
2022-06-30T04:06:00Z,0.8247619047618286
2022-06-30T04:07:00Z,0.7057142857145209
2022-06-30T04:08:00Z,0.6504761904763541
2022-06-30T04:09:00Z,0.5342857142856587
2022-06-30T04:10:00Z,0.48952380952414387
2022-06-30T04:11:00Z,0.5361904761909386
2022-06-30T04:12:00Z,0.46952380952387784
2022-06-30T04:13:00Z,0.5190476190478535
2022-06-30T04:14:00Z,0.5209523809525649
2022-06-30T04:15:00Z,0.6609523809525513
2022-06-30T04:16:00Z,0.6200000000004025
2022-06-30T04:17:00Z,0.5884745762714374
2022-06-30T04:18:00Z,0.5533333333334554
2022-06-30T04:19:00Z,0.5457142857141548
2022-06-30T04:20:00Z,0.5066666666666038
2022-06-30T04:21:00Z,0.45904761904756697
2022-06-30T04:22:00Z,0.4980952380949475
2022-06-30T04:23:00Z,0.4142857142857679
2022-06-30T04:24:00Z,0.5266666666665287
2022-06-30T04:25:00Z,0.4647619047616445
2022-06-30T04:26:00Z,0.46380952380940244
2022-06-30T04:27:00Z,0.4828571428573696
2022-06-30T04:28:00Z,0.5390476190478921
2022-06-30T04:29:00Z,0.5095238095236709
2022-06-30T04:30:00Z,0.49142857142834373
2022-06-30T04:31:00Z,0.5657142857145914
2022-06-30T04:32:00Z,0.5828571428572218
2022-06-30T04:33:00Z,0.43999999999988404
2022-06-30T04:34:00Z,0.4438095238094206
2022-06-30T04:35:00Z,0.47238095238060396
2022-06-30T04:36:00Z,0.4399999999999977
2022-06-30T04:37:00Z,0.45999999999986585
2022-06-30T04:38:00Z,0.44416464891025953
2022-06-30T04:39:00Z,0.431428571428512
2022-06-30T04:40:00Z,0.47428571428577015
2022-06-30T04:41:00Z,0.5466666666667379
2022-06-30T04:42:00Z,0.4561904761903861
2022-06-30T04:43:00Z,0.46761904761882533
2022-06-30T04:44:00Z,0.47714285714272364
2022-06-30T04:45:00Z,0.5600000000001728
2022-06-30T04:46:00Z,0.4952380952378803
2022-06-30T04:47:00Z,0.5266666666668129
2022-06-30T04:48:00Z,0.5219047619045796
2022-06-30T04:49:00Z,0.4619047619044636
2022-06-30T04:50:00Z,0.42952380952363
2022-06-30T04:51:00Z,0.4104761904759471
2022-06-30T04:52:00Z,0.3857142857142435
2022-06-30T04:53:00Z,0.4333333333334508
2022-06-30T04:54:00Z,0.40095238095227614
2022-06-30T04:55:00Z,0.4409523809520124
2022-06-30T04:56:00Z,0.47428571428565647
2022-06-30T04:57:00Z,0.5752380952384328
2022-06-30T04:58:00Z,0.5942857142860021
2022-06-30T04:59:00Z,0.6419047619049252
2022-06-30T05:00:00Z,0.665714285714273
2022-06-30T05:01:00Z,0.6761904761907545
2022-06-30T05:02:00Z,0.6438095238095798
2022-06-30T05:03:00Z,0.5933333333333621
2022-06-30T05:04:00Z,0.49999999999965894
2022-06-30T05:05:00Z,0.5580952380954045
2022-06-30T05:06:00Z,0.5333333333335304
2022-06-30T05:07:00Z,0.4819047619046728
2022-06-30T05:08:00Z,0.4999999999997726
2022-06-30T05:09:00Z,0.575238095238376
2022-06-30T05:10:00Z,0.513333333333037
2022-06-30T05:11:00Z,0.4780952380950225
2022-06-30T05:12:00Z,0.5419047619049593
2022-06-30T05:13:00Z,0.5304761904757811
2022-06-30T05:14:00Z,0.46857142857118106
2022-06-30T05:15:00Z,0.4780952380950225
2022-06-30T05:16:00Z,0.4609523809522784
2022-06-30T05:17:00Z,0.45999999999997954
2022-06-30T05:18:00Z,0.4635351089585811
2022-06-30T05:19:00Z,0.4866666666664514
2022-06-30T05:20:00Z,0.45238095238073583
2022-06-30T05:21:00Z,0.49142857142851426
2022-06-30T05:22:00Z,0.4961904761905771
2022-06-30T05:23:00Z,0.45999999999997954
2022-06-30T05:24:00Z,0.4285714285713311
2022-06-30T05:25:00Z,0.4485714285711424
2022-06-30T05:26:00Z,0.5323809523811747
2022-06-30T05:27:00Z,0.49714285714259177
2022-06-30T05:28:00Z,0.5047619047618923
2022-06-30T05:29:00Z,0.5152380952380327
2022-06-30T05:30:00Z,0.45904761904739644
2022-06-30T05:31:00Z,0.4161904761903088
2022-06-30T05:32:00Z,0.45047619047613807
2022-06-30T05:33:00Z,0.4352380952381054
2022-06-30T05:34:00Z,0.41047619047628814
2022-06-30T05:35:00Z,0.46571428571422757
2022-06-30T05:36:00Z,0.4866666666665651
2022-06-30T05:37:00Z,0.6095238095241484
2022-06-30T05:38:00Z,0.49238095238092683
2022-06-30T05:39:00Z,0.5209523809524512
2022-06-30T05:40:00Z,0.5923809523812906
2022-06-30T05:41:00Z,0.5855690072642119
2022-06-30T05:42:00Z,0.6114285714285757
2022-06-30T05:43:00Z,0.5752380952377507
2022-06-30T05:44:00Z,0.5133333333332075
2022-06-30T05:45:00Z,0.4657142857140002
2022-06-30T05:46:00Z,0.5038095238094229
2022-06-30T05:47:00Z,0.5304761904764632
2022-06-30T05:48:00Z,0.45523809523785985
2022-06-30T05:49:00Z,0.5180952380951567
2022-06-30T05:50:00Z,0.523809523809291
2022-06-30T05:51:00Z,0.45142857142843695
2022-06-30T05:52:00Z,0.44761904761890037
2022-06-30T05:53:00Z,0.48095238095226023
2022-06-30T05:54:00Z,0.4047619047617559
2022-06-30T05:55:00Z,0.40857142857129247
2022-06-30T05:56:00Z,0.4800000000000182
2022-06-30T05:57:00Z,0.5085714285715994
2022-06-30T05:58:00Z,0.4828571428569717
2022-06-30T05:59:00Z,0.4514285714286075
2022-06-30T06:00:00Z,0.4590476190474533
2022-06-30T06:01:00Z,0.418014527844889
2022-06-30T06:02:00Z,0.42666666666656283
2022-06-30T06:03:00Z,0.44000000000005457
2022-06-30T06:04:00Z,0.39523809523780074
2022-06-30T06:05:00Z,0.41714285714255084
2022-06-30T06:06:00Z,0.48380952380927056
2022-06-30T06:07:00Z,0.44666666666631727
2022-06-30T06:08:00Z,0.49238095238058577
2022-06-30T06:09:00Z,0.4923809523807563
2022-06-30T06:10:00Z,0.4933333333333394
2022-06-30T06:11:00Z,0.5228571428571058
2022-06-30T06:12:00Z,0.5742857142860203
2022-06-30T06:13:00Z,0.5580952380955182
2022-06-30T06:14:00Z,0.5828571428572786
2022-06-30T06:15:00Z,0.44666666666665833
2022-06-30T06:16:00Z,0.44571428571407523
2022-06-30T06:17:00Z,0.5428571428575424
2022-06-30T06:18:00Z,0.5828571428573923
2022-06-30T06:19:00Z,0.603809523809673
2022-06-30T06:20:00Z,0.5390476190474374
2022-06-30T06:21:00Z,0.6266666666667788
2022-06-30T06:22:00Z,0.5361743341402985
2022-06-30T06:23:00Z,0.5352380952385261
2022-06-30T06:24:00Z,0.5628571428568989
2022-06-30T06:25:00Z,0.583809523809748
2022-06-30T06:26:00Z,0.6085714285716222
2022-06-30T06:27:00Z,0.5761904761908454
2022-06-30T06:28:00Z,0.6219047619049434
2022-06-30T06:29:00Z,0.5114285714287234
2022-06-30T06:30:00Z,0.48190476190461595
2022-06-30T06:31:00Z,0.4619047619048615
2022-06-30T06:32:00Z,0.555238095238451
2022-06-30T06:33:00Z,0.5200000000002092
2022-06-30T06:34:00Z,0.5866666666670994
2022-06-30T06:35:00Z,0.5314285714287053
2022-06-30T06:36:00Z,0.606666666666797
2022-06-30T06:37:00Z,0.5180952380950998
2022-06-30T06:38:00Z,0.5742857142859066
2022-06-30T06:39:00Z,0.6066666666669676
2022-06-30T06:40:00Z,0.538095238095309
2022-06-30T06:41:00Z,0.4733333333332439
2022-06-30T06:42:00Z,0.5952380952381304
2022-06-30T06:43:00Z,0.5836319612591865
2022-06-30T06:44:00Z,0.5885714285718109
2022-06-30T06:45:00Z,0.41238095238082906
2022-06-30T06:46:00Z,0.45047619047596754
2022-06-30T06:47:00Z,0.4904761904763859
2022-06-30T06:48:00Z,0.5533333333336259
2022-06-30T06:49:00Z,0.5314285714288189
2022-06-30T06:50:00Z,0.5809523809527946
2022-06-30T06:51:00Z,0.5514285714285165
2022-06-30T06:52:00Z,0.4780952380950225
2022-06-30T06:53:00Z,0.5333333333333599
2022-06-30T06:54:00Z,0.568571428571488
2022-06-30T06:55:00Z,0.5276190476192824
2022-06-30T06:56:00Z,0.5819047619050366
2022-06-30T06:57:00Z,0.5590476190477034
2022-06-30T06:58:00Z,0.48285714285708536
2022-06-30T06:59:00Z,0.5219047619046933
2022-06-30T07:00:00Z,0.4504761904761949
2022-06-30T07:01:00Z,0.42952380952357316
2022-06-30T07:02:00Z,0.39619047619055436
2022-06-30T07:03:00Z,0.4257627118644791
2022-06-30T07:04:00Z,0.4571428571425713
2022-06-30T07:05:00Z,0.5057142857143049
2022-06-30T07:06:00Z,0.4895238095236891
2022-06-30T07:07:00Z,0.4819047619044454
2022-06-30T07:08:00Z,0.5190476190473419
2022-06-30T07:09:00Z,0.49238095238092683
2022-06-30T07:10:00Z,0.5352380952380713
2022-06-30T07:11:00Z,0.5009523809521284
2022-06-30T07:12:00Z,0.5161904761903884
2022-06-30T07:13:00Z,0.488571428571106
2022-06-30T07:14:00Z,0.5542857142860385
2022-06-30T07:15:00Z,0.4542857142857315
2022-06-30T07:16:00Z,0.44095238095223976
2022-06-30T07:17:00Z,0.49142857142862795
2022-06-30T07:18:00Z,0.5990476190480081
2022-06-30T07:19:00Z,0.5590476190477602
2022-06-30T07:20:00Z,0.5942857142861158
2022-06-30T07:21:00Z,0.6380952380952181
2022-06-30T07:22:00Z,0.606666666666797
2022-06-30T07:23:00Z,0.6698305084748881
2022-06-30T07:24:00Z,0.6809523809523625
2022-06-30T07:25:00Z,0.6257142857143663
2022-06-30T07:26:00Z,0.684761904761956
2022-06-30T07:27:00Z,0.6552380952381895
2022-06-30T07:28:00Z,0.7028571428574537
2022-06-30T07:29:00Z,0.6942857142860817
2022-06-30T07:30:00Z,0.569523809524128
2022-06-30T07:31:00Z,0.5495238095236914
2022-06-30T07:32:00Z,0.5438095238095002
2022-06-30T07:33:00Z,0.5428571428572582
2022-06-30T07:34:00Z,0.5942857142861158
2022-06-30T07:35:00Z,0.6019047619048479
2022-06-30T07:36:00Z,0.5866666666669857
2022-06-30T07:37:00Z,0.6219047619050002
2022-06-30T07:38:00Z,0.5438095238097844
2022-06-30T07:39:00Z,0.5066666666667174
2022-06-30T07:40:00Z,0.5542857142859248
2022-06-30T07:41:00Z,0.5923809523813475
2022-06-30T07:42:00Z,0.5542857142857542
2022-06-30T07:43:00Z,0.5323809523808904
2022-06-30T07:44:00Z,0.530363196126018
2022-06-30T07:45:00Z,0.4876190476192619
2022-06-30T07:46:00Z,0.6123809523811019
2022-06-30T07:47:00Z,0.6114285714289736
2022-06-30T07:48:00Z,0.5180952380950998
2022-06-30T07:49:00Z,0.5457142857142117
2022-06-30T07:50:00Z,0.5961904761904862
2022-06-30T07:51:00Z,0.6371428571428623
2022-06-30T07:52:00Z,0.5838095238098617
2022-06-30T07:53:00Z,0.5247619047615331
2022-06-30T07:54:00Z,0.46952380952365047
2022-06-30T07:55:00Z,0.5666666666670039
2022-06-30T07:56:00Z,0.46285714285710355
2022-06-30T07:57:00Z,0.48285714285731274
2022-06-30T07:58:00Z,0.5790476190478557
2022-06-30T07:59:00Z,0.6104761904765041
2022-06-30T08:00:00Z,0.5561904761905794
2022-06-30T08:01:00Z,0.5009523809523557
2022-06-30T08:02:00Z,0.4095238095238187
2022-06-30T08:03:00Z,0.4485714285714266
2022-06-30T08:04:00Z,0.4218886198548262
2022-06-30T08:05:00Z,0.41809523809513394
2022-06-30T08:06:00Z,0.48285714285719905
2022-06-30T08:07:00Z,0.5190476190476829
2022-06-30T08:08:00Z,0.431428571428512
2022-06-30T08:09:00Z,0.4476190476190709
2022-06-30T08:10:00Z,0.4704761904760062
2022-06-30T08:11:00Z,0.5428571428572582
2022-06-30T08:12:00Z,0.5352380952385261
2022-06-30T08:13:00Z,0.5066666666666038
