,I_SUM
2022-06-29T13:06:00Z,0.7261686907336552
2022-06-29T13:07:00Z,0.7466311761770091
2022-06-29T13:08:00Z,0.7587755781068043
2022-06-29T13:09:00Z,0.7353185825985692
2022-06-29T13:10:00Z,0.7729163200798538
2022-06-29T13:11:00Z,0.7517883879554151
2022-06-29T13:12:00Z,0.7461320911661956
2022-06-29T13:13:00Z,0.827482947928797
2022-06-29T13:14:00Z,0.8095158875395106
2022-06-29T13:15:00Z,0.6339056362769951
2022-06-29T13:16:00Z,0.7699218100149726
2022-06-29T13:17:00Z,0.5007486275162203
2022-06-29T13:18:00Z,0.5746132091166193
2022-06-29T13:19:00Z,0.6191981367492929
2022-06-29T13:20:00Z,0.4752952919647313
2022-06-29T13:21:00Z,0.5854267176842454
2022-06-29T13:22:00Z,0.7902179337880552
2022-06-29T13:23:00Z,0.7845616369988356
2022-06-29T13:24:00Z,0.6185326900682082
2022-06-29T13:25:00Z,0.7680918316419897
2022-06-29T13:26:00Z,0.7722508733987691
2022-06-29T13:27:00Z,0.764930959906838
2022-06-29T13:28:00Z,0.7732490434203959
2022-06-29T13:29:00Z,0.746963899517551
2022-06-29T13:30:00Z,0.7755781068041926
2022-06-29T13:31:00Z,0.7306604558309763
2022-06-29T13:32:00Z,0.8268175012477127
2022-06-29T13:33:00Z,0.8031941440692064
2022-06-29T13:34:00Z,0.6278489436033938
2022-06-29T13:35:00Z,0.665880913240979
2022-06-29T13:36:00Z,0.52204292131093
2022-06-29T13:37:00Z,0.7481284312094495
2022-06-29T13:38:00Z,0.7451339211445683
2022-06-29T13:39:00Z,0.765596406587922
2022-06-29T13:40:00Z,0.7737481284312097
2022-06-29T13:41:00Z,0.719181500582266
2022-06-29T13:42:00Z,0.6612876393278988
2022-06-29T13:43:00Z,0.47562801530527377
2022-06-29T13:44:00Z,0.632174347030444
2022-06-29T13:45:00Z,0.5571452337381466
2022-06-29T13:46:00Z,0.5994010979870238
2022-06-29T13:47:00Z,0.546331725170521
2022-06-29T13:48:00Z,0.6002329063383794
2022-06-29T13:49:00Z,0.6155381800033274
2022-06-29T13:50:00Z,0.5516552986191984
2022-06-29T13:51:00Z,0.6869073365496591
2022-06-29T13:52:00Z,0.6063882881384132
2022-06-29T13:53:00Z,0.6997171851605389
2022-06-29T13:54:00Z,0.6443187489602394
2022-06-29T13:55:00Z,0.6530231299115464
2022-06-29T13:56:00Z,0.6681084678090168
2022-06-29T13:57:00Z,0.6557977042089502
2022-06-29T13:58:00Z,0.6531359174846113
2022-06-29T13:59:00Z,0.643819663949426
2022-06-29T14:00:00Z,0.6225253701547167
2022-06-29T14:01:00Z,0.5972383962734985
2022-06-29T14:02:00Z,0.6373315588088505
2022-06-29T14:03:00Z,0.6072200964897689
2022-06-29T14:04:00Z,0.6075528198303112
2022-06-29T14:05:00Z,0.5944102478788884
2022-06-29T14:06:00Z,0.6513059391116289
2022-06-29T14:07:00Z,0.6706038928630843
2022-06-29T14:08:00Z,0.6318416236899018
2022-06-29T14:09:00Z,0.6589585759441027
2022-06-29T14:10:00Z,0.7025453335551491
2022-06-29T14:11:00Z,0.7572783230743635
2022-06-29T14:12:00Z,0.7449675594742974
2022-06-29T14:13:00Z,0.7270004990850111
2022-06-29T14:14:00Z,0.6875727832307438
2022-06-29T14:15:00Z,0.6266308378142895
2022-06-29T14:16:00Z,0.6250207952087838
2022-06-29T14:17:00Z,0.6486441523872899
2022-06-29T14:18:00Z,0.6381633671602063
2022-06-29T14:19:00Z,0.6399933455331892
2022-06-29T14:20:00Z,0.683081018133422
2022-06-29T14:21:00Z,0.6549658958575945
2022-06-29T14:22:00Z,0.6561304275494925
2022-06-29T14:23:00Z,0.6940608883713196
2022-06-29T14:24:00Z,0.7338213275661288
2022-06-29T14:25:00Z,0.7055398436200301
2022-06-29T14:26:00Z,0.6449841956413243
2022-06-29T14:27:00Z,0.6567958742305773
2022-06-29T14:28:00Z,0.6787556147063717
2022-06-29T14:29:00Z,0.711362502079521
2022-06-29T14:30:00Z,0.7393112626850774
2022-06-29T14:31:00Z,0.768590916652803
2022-06-29T14:32:00Z,0.703543503576776
2022-06-29T14:33:00Z,0.7143570121444017
2022-06-29T14:34:00Z,0.7213442022957909
2022-06-29T14:35:00Z,0.7394776243553486
2022-06-29T14:36:00Z,0.7472571472075206
2022-06-29T14:37:00Z,0.7185160539011811
2022-06-29T14:38:00Z,0.7546165363500251
2022-06-29T14:39:00Z,0.7246714357012146
2022-06-29T14:40:00Z,0.7363167526201969
2022-06-29T14:41:00Z,0.7022126102146066
2022-06-29T14:42:00Z,0.699384461819997
2022-06-29T14:43:00Z,0.6043919480951593
2022-06-29T14:44:00Z,0.6850773581766759
2022-06-29T14:45:00Z,0.7165197138579272
2022-06-29T14:46:00Z,0.7025453335551489
2022-06-29T14:47:00Z,0.7015471635335223
2022-06-29T14:48:00Z,0.7088670770254534
2022-06-29T14:49:00Z,0.6765929129928466
2022-06-29T14:50:00Z,0.7504574945932457
2022-06-29T14:51:00Z,0.7833971053069378
2022-06-29T14:52:00Z,0.760605556479787
2022-06-29T14:53:00Z,0.7800698719015139
2022-06-29T14:54:00Z,0.7491266012310765
2022-06-29T14:55:00Z,0.7519547496256861
2022-06-29T14:56:00Z,0.7739144901014808
2022-06-29T14:57:00Z,0.775510434260353
2022-06-29T14:58:00Z,0.7794044252204292
2022-06-29T14:59:00Z,0.758276493095991
2022-06-29T15:00:00Z,0.7428048577607721
2022-06-29T15:01:00Z,0.7291632007985359
2022-06-29T15:02:00Z,0.7216769256363337
2022-06-29T15:03:00Z,0.6987190151389121
2022-06-29T15:04:00Z,0.7276659457660953
2022-06-29T15:05:00Z,0.6983862917983695
2022-06-29T15:06:00Z,0.7586092164365333
2022-06-29T15:07:00Z,0.7777408085177172
2022-06-29T15:08:00Z,0.7764099151555482
2022-06-29T15:09:00Z,0.761770088171685
2022-06-29T15:10:00Z,0.7404757943769756
2022-06-29T15:11:00Z,0.6937281650307768
2022-06-29T15:12:00Z,0.7381467309931794
2022-06-29T15:13:00Z,0.801863250707037
2022-06-29T15:14:00Z,0.779737148560972
2022-06-29T15:15:00Z,0.7840625519880223
2022-06-29T15:16:00Z,0.7520802026885137
2022-06-29T15:17:00Z,0.630705775044602
2022-06-29T15:18:00Z,0.727166860755282
2022-06-29T15:19:00Z,0.7185160539011813
2022-06-29T15:20:00Z,0.7384794543337218
2022-06-29T15:21:00Z,0.7581101314257194
2022-06-29T15:22:00Z,0.7261686907336552
2022-06-29T15:23:00Z,0.6095491598735651
2022-06-29T15:24:00Z,0.5097321577108633
2022-06-29T15:25:00Z,0.687739144901015
2022-06-29T15:26:00Z,0.6557977042089508
2022-06-29T15:27:00Z,0.6958908667443021
2022-06-29T15:28:00Z,0.6885709532523706
2022-06-29T15:29:00Z,0.6805855930793547
2022-06-29T15:30:00Z,0.6080519048411247
2022-06-29T15:31:00Z,0.49746502995873687
2022-06-29T15:32:00Z,0.5746921604177652
2022-06-29T15:33:00Z,0.6589585759441026
2022-06-29T15:34:00Z,0.72833139244718
2022-06-29T15:35:00Z,0.6010647146897355
2022-06-29T15:36:00Z,0.8173348860422566
2022-06-29T15:37:00Z,0.6253535185493261
2022-06-29T15:38:00Z,0.738146730993179
2022-06-29T15:39:00Z,0.77652552241794
2022-06-29T15:40:00Z,0.8379637331558806
2022-06-29T15:41:00Z,0.6203626684411913
2022-06-29T15:42:00Z,0.7629346198635837
2022-06-29T15:43:00Z,0.6882382299118283
2022-06-29T15:44:00Z,0.7299950091498918
2022-06-29T15:45:00Z,0.7057062052903015
2022-06-29T15:46:00Z,0.6674430211279324
2022-06-29T15:47:00Z,0.8023623357178508
2022-06-29T15:48:00Z,0.7091998003659957
2022-06-29T15:49:00Z,0.6987190151389117
2022-06-29T15:50:00Z,0.8218266511395776
2022-06-29T15:51:00Z,0.6789219763766429
2022-06-29T15:52:00Z,0.3741473964398606
2022-06-29T15:53:00Z,0.5566461487273332
2022-06-29T15:54:00Z,0.5506571285975711
2022-06-29T15:55:00Z,0.4781234403593413
2022-06-29T15:56:00Z,0.726168690733655
2022-06-29T15:57:00Z,0.7301613708201634
2022-06-29T15:58:00Z,0.752501769355053
2022-06-29T15:59:00Z,0.7642655132257533
2022-06-29T16:00:00Z,0.7130261187822328
2022-06-29T16:01:00Z,0.5909166528031943
2022-06-29T16:02:00Z,0.622359008484445
2022-06-29T16:03:00Z,0.7978705706205295
2022-06-29T16:04:00Z,0.6982199301280984
2022-06-29T16:05:00Z,0.7265014140741971
2022-06-29T16:06:00Z,0.6627848943603395
2022-06-29T16:07:00Z,0.7978705706205292
2022-06-29T16:08:00Z,0.7654300449176511
2022-06-29T16:09:00Z,0.751622026285144
2022-06-29T16:10:00Z,0.7614373648311431
2022-06-29T16:11:00Z,0.7606055564797872
2022-06-29T16:12:00Z,0.7594410247878888
2022-06-29T16:13:00Z,0.7739144901014804
2022-06-29T16:14:00Z,0.776409915155548
2022-06-29T16:15:00Z,0.8105140575611375
2022-06-29T16:16:00Z,0.5370154716353354
2022-06-29T16:17:00Z,0.5012477125270338
2022-06-29T16:18:00Z,0.41390783563466993
2022-06-29T16:19:00Z,0.4125769422725002
2022-06-29T16:20:00Z,0.7846462276786347
2022-06-29T16:21:00Z,0.7745799367825651
2022-06-29T16:22:00Z,0.8098486108800532
2022-06-29T16:23:00Z,0.7852270836799208
2022-06-29T16:24:00Z,0.8140076526368326
2022-06-29T16:25:00Z,0.8020296123773082
2022-06-29T16:26:00Z,0.7675927466311762
2022-06-29T16:27:00Z,0.782066211944768
2022-06-29T16:28:00Z,0.7702545333555152
2022-06-29T16:29:00Z,0.7782398935285314
2022-06-29T16:30:00Z,0.7730826817501247
2022-06-29T16:31:00Z,0.8038595907502909
2022-06-29T16:32:00Z,0.7544501746797542
2022-06-29T16:33:00Z,0.6915654633172515
2022-06-29T16:34:00Z,0.48644152387289996
2022-06-29T16:35:00Z,0.6060555647978705
2022-06-29T16:36:00Z,0.6443187489602392
2022-06-29T16:37:00Z,0.7647645982365664
2022-06-29T16:38:00Z,0.7303277324904344
2022-06-29T16:39:00Z,0.7406421560472466
2022-06-29T16:40:00Z,0.7061460768252555
2022-06-29T16:41:00Z,0.6957245050740309
2022-06-29T16:42:00Z,0.6754283813009484
2022-06-29T16:43:00Z,0.7012144401929797
2022-06-29T16:44:00Z,0.722675095657961
2022-06-29T16:45:00Z,0.7278323074363667
2022-06-29T16:46:00Z,0.66145400099817
2022-06-29T16:47:00Z,0.6481450673764769
2022-06-29T16:48:00Z,0.6805719568768733
2022-06-29T16:49:00Z,0.7467496031287276
2022-06-29T16:50:00Z,0.6616203626684412
2022-06-29T16:51:00Z,0.6726002329063385
2022-06-29T16:52:00Z,0.5443353851272666
2022-06-29T16:53:00Z,0.6137082016303442
2022-06-29T16:54:00Z,0.716686075528198
2022-06-29T16:55:00Z,0.7982032939610716
2022-06-29T16:56:00Z,0.7754117451339216
2022-06-29T16:57:00Z,0.6243553485276995
2022-06-29T16:58:00Z,0.7857261686907336
2022-06-29T16:59:00Z,0.7960405922475463
2022-06-29T17:00:00Z,0.7963733155880882
2022-06-29T17:01:00Z,0.740320711464011
2022-06-29T17:02:00Z,0.7775744468474467
2022-06-29T17:03:00Z,0.7516220262851435
2022-06-29T17:04:00Z,0.724338712360672
2022-06-29T17:05:00Z,0.7785726168690733
2022-06-29T17:06:00Z,0.7609382798203289
2022-06-29T17:07:00Z,0.8037886824973882
2022-06-29T17:08:00Z,0.8293101066124536
2022-06-29T17:09:00Z,0.6759274663117618
2022-06-29T17:10:00Z,0.5890866744302116
2022-06-29T17:11:00Z,0.5786058892031279
2022-06-29T17:12:00Z,0.6258526035601396
2022-06-29T17:13:00Z,0.6198635834303775
2022-06-29T17:14:00Z,0.7404757943769761
2022-06-29T17:15:00Z,0.7689236399933458
2022-06-29T17:16:00Z,0.7690900016636172
2022-06-29T17:17:00Z,0.7862252537015474
2022-06-29T17:18:00Z,0.7973714856097153
2022-06-29T17:19:00Z,0.7477957078689071
2022-06-29T17:20:00Z,0.7592746631176178
2022-06-29T17:21:00Z,0.7296622858093494
2022-06-29T17:22:00Z,0.7374446283508486
2022-06-29T17:23:00Z,0.6988853768091833
2022-06-29T17:24:00Z,0.7451339211445681
2022-06-29T17:25:00Z,0.7256696057228414
2022-06-29T17:26:00Z,0.7313259025120614
2022-06-29T17:27:00Z,0.7279986691066379
2022-06-29T17:28:00Z,0.747629346198636
2022-06-29T17:29:00Z,0.6968890367659292
2022-06-29T17:30:00Z,0.6340043254034275
2022-06-29T17:31:00Z,0.7329895192147732
2022-06-29T17:32:00Z,0.6398269838629179
2022-06-29T17:33:00Z,0.543503576775911
2022-06-29T17:34:00Z,0.5301946431542173
2022-06-29T17:35:00Z,0.6313425386790883
2022-06-29T17:36:00Z,0.7589419397770759
2022-06-29T17:37:00Z,0.6052237564465147
2022-06-29T17:38:00Z,0.791049742139411
2022-06-29T17:39:00Z,0.81367492929629
2022-06-29T17:40:00Z,0.7730826817501252
2022-06-29T17:41:00Z,0.713026118782233
2022-06-29T17:42:00Z,0.6765393388956406
2022-06-29T17:43:00Z,0.6341706870736983
2022-06-29T17:44:00Z,0.615371818333056
2022-06-29T17:45:00Z,0.6496423224089174
2022-06-29T17:46:00Z,0.5761104641490604
2022-06-29T17:47:00Z,0.6138745633006156
2022-06-29T17:48:00Z,0.6942272500415906
2022-06-29T17:49:00Z,0.7853934453501911
2022-06-29T17:50:00Z,0.7411412410580603
2022-06-29T17:51:00Z,0.618865413408751
2022-06-29T17:52:00Z,0.7591083014473464
2022-06-29T17:53:00Z,0.7236732656795873
2022-06-29T17:54:00Z,0.7080352686740977
2022-06-29T17:55:00Z,0.7629346198635832
2022-06-29T17:56:00Z,0.817667609382798
2022-06-29T17:57:00Z,0.4559973382132757
2022-06-29T17:58:00Z,0.551655298619198
2022-06-29T17:59:00Z,0.5691232739976709
2022-06-29T18:00:00Z,0.49958409582432217
2022-06-29T18:01:00Z,0.5286973881217767
2022-06-29T18:02:00Z,0.48113486856018195
2022-06-29T18:03:00Z,0.4506737647645981
2022-06-29T18:04:00Z,0.4774579936782566
2022-06-29T18:05:00Z,0.5059058392946267
2022-06-29T18:06:00Z,0.7744135751122944
2022-06-29T18:07:00Z,0.3693229080019963
2022-06-29T18:08:00Z,0.7506238562635174
2022-06-29T18:09:00Z,0.7750790217933788
2022-06-29T18:10:00Z,0.7724172350690405
2022-06-29T18:11:00Z,0.7805689569123276
2022-06-29T18:12:00Z,0.7467975378472796
2022-06-29T18:13:00Z,0.6697720845117283
2022-06-29T18:14:00Z,0.49825320246215277
2022-06-29T18:15:00Z,0.40292796539677267
2022-06-29T18:16:00Z,0.530860089835302
2022-06-29T18:17:00Z,0.4090833471968056
2022-06-29T18:18:00Z,0.4711362502079519
2022-06-29T18:19:00Z,0.44784561636998854
2022-06-29T18:20:00Z,0.5137248377973715
2022-06-29T18:21:00Z,0.5353518549326239
2022-06-29T18:22:00Z,0.39277990351023107
2022-06-29T18:23:00Z,0.5385127266677759
2022-06-29T18:24:00Z,0.6589444774974696
2022-06-29T18:25:00Z,0.8088504408584262
2022-06-29T18:26:00Z,0.7905506571285982
2022-06-29T18:27:00Z,0.7710863417068708
2022-06-29T18:28:00Z,0.7739144901014808
2022-06-29T18:29:00Z,0.7785726168690738
2022-06-29T18:30:00Z,0.7747462984528365
2022-06-29T18:31:00Z,0.8512726667775746
2022-06-29T18:32:00Z,0.5596406587922139
2022-06-29T18:33:00Z,0.4994177341540508
2022-06-29T18:34:00Z,0.7700881716852436
2022-06-29T18:35:00Z,0.6549658958575945
2022-06-29T18:36:00Z,0.7963733155880882
2022-06-29T18:37:00Z,0.7105306937281651
2022-06-29T18:38:00Z,0.7413076027283313
2022-06-29T18:39:00Z,0.7599401097987023
2022-06-29T18:40:00Z,0.7070370986524707
2022-06-29T18:41:00Z,0.7637664282149389
2022-06-29T18:42:00Z,0.7524538346364998
2022-06-29T18:43:00Z,0.5446681084678092
2022-06-29T18:44:00Z,0.5129409641645684
2022-06-29T18:45:00Z,0.42122774912660144
2022-06-29T18:46:00Z,0.46381633671602085
2022-06-29T18:47:00Z,0.6112127765762768
2022-06-29T18:48:00Z,0.791715188820496
2022-06-29T18:49:00Z,0.8194975877557807
2022-06-29T18:50:00Z,0.795375145566462
2022-06-29T18:51:00Z,0.6804192314090831
2022-06-29T18:52:00Z,0.4603227416403258
2022-06-29T18:53:00Z,0.6023956080519048
2022-06-29T18:54:00Z,0.5756113791382468
2022-06-29T18:55:00Z,0.5415072367326565
2022-06-29T18:56:00Z,0.5350191315920813
2022-06-29T18:57:00Z,0.604891033105972
2022-06-29T18:58:00Z,0.5717850607220096
2022-06-29T18:59:00Z,0.5830976543004495
2022-06-29T19:00:00Z,0.5516552986191985
2022-06-29T19:01:00Z,0.5714523373814674
2022-06-29T19:02:00Z,0.5498253202462156
2022-06-29T19:03:00Z,0.5568125103976045
2022-06-29T19:04:00Z,0.5383181681042383
2022-06-29T19:05:00Z,0.47978705706205316
2022-06-29T19:06:00Z,0.535684578273166
2022-06-29T19:07:00Z,0.5777740808517717
2022-06-29T19:08:00Z,0.5183829645649645
2022-06-29T19:09:00Z,0.5797704208950257
2022-06-29T19:10:00Z,0.5776077191815006
2022-06-29T19:11:00Z,0.532690068208285
2022-06-29T19:12:00Z,0.7895524871069705
2022-06-29T19:13:00Z,0.6508068541008154
2022-06-29T19:14:00Z,0.6113791382465482
2022-06-29T19:15:00Z,0.603560139743803
2022-06-29T19:16:00Z,0.6333388787223423
2022-06-29T19:17:00Z,0.6488105140575612
2022-06-29T19:18:00Z,0.7848943603393778
2022-06-29T19:19:00Z,0.6547995341873233
2022-06-29T19:20:00Z,0.638828813841291
2022-06-29T19:21:00Z,0.7720845117284979
2022-06-29T19:22:00Z,0.7381467309931794
2022-06-29T19:23:00Z,0.8033605057394774
2022-06-29T19:24:00Z,0.6148727333222426
2022-06-29T19:25:00Z,0.7098680667364071
2022-06-29T19:26:00Z,0.6857428048577604
2022-06-29T19:27:00Z,0.6612876393278989
2022-06-29T19:28:00Z,0.7168524371984698
2022-06-29T19:29:00Z,0.6930627183496924
2022-06-29T19:30:00Z,0.7323240725336883
2022-06-29T19:31:00Z,0.6857428048577611
2022-06-29T19:32:00Z,0.41573781400765264
2022-06-29T19:33:00Z,0.3793046082182666
2022-06-29T19:34:00Z,0.5215438363001162
2022-06-29T19:35:00Z,0.6032274164032606
2022-06-29T19:36:00Z,0.720346032274164
2022-06-29T19:37:00Z,0.7837298286474795
2022-06-29T19:38:00Z,0.7692563633338877
2022-06-29T19:39:00Z,0.7940442522042918
2022-06-29T19:40:00Z,0.672101147895525
2022-06-29T19:41:00Z,0.8150058226584597
2022-06-29T19:42:00Z,0.7334886042255865
2022-06-29T19:43:00Z,0.7459657294959242
2022-06-29T19:44:00Z,0.6188654134087502
2022-06-29T19:45:00Z,0.6840791881550489
2022-06-29T19:46:00Z,0.7357528147548701
2022-06-29T19:47:00Z,0.7825652969555815
2022-06-29T19:48:00Z,0.7629346198635837
2022-06-29T19:49:00Z,0.7737481284312097
2022-06-29T19:50:00Z,0.7737481284312094
2022-06-29T19:51:00Z,0.7828980202961237
2022-06-29T19:52:00Z,0.6584594909332889
2022-06-29T19:53:00Z,0.764431874896024
2022-06-29T19:54:00Z,0.7662618532690068
2022-06-29T19:55:00Z,0.7985360173016137
2022-06-29T19:56:00Z,0.6283480286142072
2022-06-29T19:57:00Z,0.7998669106637829
2022-06-29T19:58:00Z,0.7780735318582602
2022-06-29T19:59:00Z,0.6749292962901347
2022-06-29T20:00:00Z,0.5067376476459827
2022-06-29T20:01:00Z,0.5391781733488604
2022-06-29T20:02:00Z,0.4664781234403591
2022-06-29T20:03:00Z,0.4350357677591087
2022-06-29T20:04:00Z,0.5014140741973049
2022-06-29T20:05:00Z,0.5660639110782776
2022-06-29T20:06:00Z,0.7391449010148065
2022-06-29T20:07:00Z,0.39211445682914636
2022-06-29T20:08:00Z,0.6281816669439364
2022-06-29T20:09:00Z,0.6669439361171186
2022-06-29T20:10:00Z,0.7118615870903343
2022-06-29T20:11:00Z,0.7757444684744633
2022-06-29T20:12:00Z,0.7822325736150392
2022-06-29T20:13:00Z,0.793877890534021
2022-06-29T20:14:00Z,0.7968724005989017
2022-06-29T20:15:00Z,0.6483114290467478
2022-06-29T20:16:00Z,0.7765762768258196
2022-06-29T20:17:00Z,0.7953751455664616
2022-06-29T20:18:00Z,0.7795707868907004
2022-06-29T20:19:00Z,0.7301613708201632
2022-06-29T20:20:00Z,0.5972383962734987
2022-06-29T20:21:00Z,0.6188654134087512
2022-06-29T20:22:00Z,0.6413242388953587
2022-06-29T20:23:00Z,0.7003826318416239
2022-06-29T20:24:00Z,0.7180169688903676
2022-06-29T20:25:00Z,0.5481617035435036
2022-06-29T20:26:00Z,0.7795707868907006
2022-06-29T20:27:00Z,0.5293515560455552
2022-06-29T20:28:00Z,0.7597737481284313
2022-06-29T20:29:00Z,0.5774413575112294
2022-06-29T20:30:00Z,0.3174180668773915
2022-06-29T20:31:00Z,0.54050906671103
2022-06-29T20:32:00Z,0.5656296789219767
2022-06-29T20:33:00Z,0.5335218765596407
2022-06-29T20:34:00Z,0.5819331226085511
2022-06-29T20:35:00Z,0.3956080519048413
2022-06-29T20:36:00Z,0.37431375811013157
2022-06-29T20:37:00Z,0.4147396439860257
2022-06-29T20:38:00Z,0.3060127471220796
2022-06-29T20:39:00Z,0.3542488488618325
2022-06-29T20:40:00Z,0.4112460489103311
2022-06-29T20:41:00Z,0.32174347030444195
2022-06-29T20:42:00Z,0.3595075694559974
2022-06-29T20:43:00Z,0.3723174180668771
2022-06-29T20:44:00Z,0.340542339045084
2022-06-29T20:45:00Z,0.328231575445018
2022-06-29T20:46:00Z,0.3743137581101311
2022-06-29T20:47:00Z,0.37861096464391564
2022-06-29T20:48:00Z,0.3435368491099652
2022-06-29T20:49:00Z,0.35318582598569326
2022-06-29T20:50:00Z,0.3851272666777572
2022-06-29T20:51:00Z,0.3801364165696226
2022-06-29T20:52:00Z,0.40492430544002644
2022-06-29T20:53:00Z,0.4338712360672101
2022-06-29T20:54:00Z,0.40592247546165383
2022-06-29T20:55:00Z,0.38895358509399436
2022-06-29T20:56:00Z,0.3892863084345366
2022-06-29T20:57:00Z,0.44518382964564973
2022-06-29T20:58:00Z,0.43170853435368517
2022-06-29T20:59:00Z,0.41390783563466993
2022-06-29T21:00:00Z,0.3827982032939611
2022-06-29T21:01:00Z,0.4959241390783561
2022-06-29T21:02:00Z,0.7090334386957248
2022-06-29T21:03:00Z,0.378639161537182
2022-06-29T21:04:00Z,0.3447013808018634
2022-06-29T21:05:00Z,0.3931126268507733
2022-06-29T21:06:00Z,0.3977707536183661
2022-06-29T21:07:00Z,0.510741606489797
2022-06-29T21:08:00Z,0.2794876060555648
2022-06-29T21:09:00Z,0.287472966228581
2022-06-29T21:10:00Z,0.390617201796706
2022-06-29T21:11:00Z,0.43303942771585446
2022-06-29T21:12:00Z,0.4546664448511062
2022-06-29T21:13:00Z,0.4358675761104641
2022-06-29T21:14:00Z,0.4134087506238565
2022-06-29T21:15:00Z,0.44767925469971703
2022-06-29T21:16:00Z,0.4300449176509733
2022-06-29T21:17:00Z,0.362002994510065
2022-06-29T21:18:00Z,0.40575611379138254
2022-06-29T21:19:00Z,0.45250374313758146
2022-06-29T21:20:00Z,0.41241058060222946
2022-06-29T21:21:00Z,0.4433538512726669
2022-06-29T21:22:00Z,0.4718016968890367
2022-06-29T21:23:00Z,0.4150723673265678
2022-06-29T21:24:00Z,0.45150557311595385
2022-06-29T21:25:00Z,0.4726335052403928
2022-06-29T21:26:00Z,0.47912161038096823
2022-06-29T21:27:00Z,0.3872899683912827
2022-06-29T21:28:00Z,0.4535583069457406
2022-06-29T21:29:00Z,0.4385293628348027
2022-06-29T21:30:00Z,0.4380302778239893
2022-06-29T21:31:00Z,0.5905839294626517
2022-06-29T21:32:00Z,0.7441357511229411
2022-06-29T21:33:00Z,0.27516220262851454
2022-06-29T21:34:00Z,0.4107469638995176
2022-06-29T21:35:00Z,0.5408417900515722
2022-06-29T21:36:00Z,0.5473298951921477
2022-06-29T21:37:00Z,0.25885875894193977
2022-06-29T21:38:00Z,0.2407253368823823
2022-06-29T21:39:00Z,0.34054233904508413
2022-06-29T21:40:00Z,0.4212277491266013
2022-06-29T21:41:00Z,0.41008151721843256
2022-06-29T21:42:00Z,0.44435202129429374
2022-06-29T21:43:00Z,0.4631508900349359
2022-06-29T21:44:00Z,0.39460988188321433
2022-06-29T21:45:00Z,0.358176676093828
2022-06-29T21:46:00Z,0.4120778572616872
2022-06-29T21:47:00Z,0.4082515388454504
2022-06-29T21:48:00Z,0.4265513225752787
2022-06-29T21:49:00Z,0.37181833305606415
2022-06-29T21:50:00Z,0.44408415080826424
2022-06-29T21:51:00Z,0.44518382964564995
2022-06-29T21:52:00Z,0.4248877058725672
2022-06-29T21:53:00Z,0.40242888038595936
2022-06-29T21:54:00Z,0.5065712859757113
2022-06-29T21:55:00Z,0.432706704375312
2022-06-29T21:56:00Z,0.43819663949426024
2022-06-29T21:57:00Z,0.45766095491598724
2022-06-29T21:58:00Z,0.5533189153219099
2022-06-29T21:59:00Z,0.46631176177008815
2022-06-29T22:00:00Z,0.73115954084179
2022-06-29T22:01:00Z,0.39693894526701035
2022-06-29T22:02:00Z,0.4979204791216103
2022-06-29T22:03:00Z,0.5278655797704205
2022-06-29T22:04:00Z,0.41656962235900863
2022-06-29T22:05:00Z,0.3325215247456167
2022-06-29T22:06:00Z,0.38893102757938114
2022-06-29T22:07:00Z,0.1600399268008651
2022-06-29T22:08:00Z,0.018466145400099665
2022-06-29T22:09:00Z,0.15870903343869563
2022-06-29T22:10:00Z,0.48536440255012736
2022-06-29T22:11:00Z,0.8026950590583929
2022-06-29T22:12:00Z,0.3120944934287141
2022-06-29T22:13:00Z,0.21344202295791048
2022-06-29T22:14:00Z,0.014473465313591616
2022-06-29T22:15:00Z,0.012643486940608906
2022-06-29T22:16:00Z,0.15637997005489923
2022-06-29T22:17:00Z,0.5436699384461818
2022-06-29T22:18:00Z,0.4604891033105972
2022-06-29T22:19:00Z,0.37631009815338545
2022-06-29T22:20:00Z,0.3966062219264682
2022-06-29T22:21:00Z,0.5200465812676759
2022-06-29T22:22:00Z,0.4358675761104641
2022-06-29T22:23:00Z,0.4861088005323576
2022-06-29T22:24:00Z,0.4832806521377474
2022-06-29T22:25:00Z,0.5024122442189318
2022-06-29T22:26:00Z,0.5293628348028613
2022-06-29T22:27:00Z,0.6286807519547496
2022-06-29T22:28:00Z,0.702378971884878
2022-06-29T22:29:00Z,0.5458326401597073
2022-06-29T22:30:00Z,0.5039743521058848
2022-06-29T22:31:00Z,0.43237398103476976
2022-06-29T22:32:00Z,0.712527033771419
2022-06-29T22:33:00Z,0.6716020628847116
2022-06-29T22:34:00Z,0.6158709033438698
2022-06-29T22:35:00Z,0.5243719846947262
2022-06-29T22:36:00Z,0.42189319580768603
2022-06-29T22:37:00Z,0.5543170853435367
2022-06-29T22:38:00Z,0.6587922142738318
2022-06-29T22:39:00Z,0.281816669439361
2022-06-29T22:40:00Z,0.43703210780236235
2022-06-29T22:41:00Z,0.512227582764931
2022-06-29T22:42:00Z,0.48427882215937423
2022-06-29T22:43:00Z,0.5103976043919481
2022-06-29T22:44:00Z,0.6409915155548159
2022-06-29T22:45:00Z,0.4935950756945602
2022-06-29T22:46:00Z,0.5172184328730661
2022-06-29T22:47:00Z,0.4571618699051738
2022-06-29T22:48:00Z,0.5087339876892363
2022-06-29T22:49:00Z,0.46531359174846143
2022-06-29T22:50:00Z,0.5239377525384252
2022-06-29T22:51:00Z,0.4817833971053067
