,S_SUM,H_TDH_I_L1_N,C_phi_L1,P_L2,P_L1,P_L3,C_phi_L2,Q_SUM,P_SUM,Q_L2,Q_L3,Q_L1,I_L1,I_L2,I_L3,H_TDH_I_L2_N,S_L3,S_L2,S_L1
2022-06-28T14:09:00Z,0.8697912535201413,0.3613081623825896,0.990234046135712,0.8520830617293584,0.8879060872021634,0.8227586446611255,0.9946416610850639,0.7342536390470115,0.870243467134549,0.49274044149648233,0.7968718295857905,0.7351482905382312,0.8848155531640884,0.8513981818052204,0.8410533502171227,0.3947456878091562,0.8342377204906991,0.8519141034656096,0.8879079040043295
2022-06-28T14:10:00Z,0.8726665690145994,0.3617491084306527,0.9887186395015988,0.8533829386846951,0.8970919874118349,0.8158530637611365,0.9953114534494308,0.7342755984481627,0.8715648334727927,0.45594703225132793,0.8169461903313885,0.7490333728831962,0.894467246908628,0.8520136463621452,0.8373000645932854,0.3980797548419902,0.8313805466535745,0.8531556188089263,0.8978509055699653
2022-06-28T14:11:00Z,0.8700359004916504,0.35713432192764105,0.9883818824717949,0.8560396954689953,0.8955292925061349,0.8140798730774478,0.995981245813798,0.7237986287938651,0.8713339601097222,0.44383573529084763,0.7992121411955573,0.7497491720757785,0.8906527453595859,0.8513831318353601,0.8311221324737951,0.3895449527446335,0.8264939619817961,0.853330880107204,0.8947776239220774
2022-06-28T14:12:00Z,0.8710207926368465,0.36029499627215456,0.9856878262333711,0.861865613897532,0.8932128391670446,0.811213349018381,0.9946416610850639,0.7384543686361423,0.8715523852604385,0.4554343802521638,0.7966836783384066,0.7815354481015029,0.8898228055493981,0.8559226780074792,0.8279652155561099,0.3902377015754062,0.8241672309931756,0.8585712112045937,0.8947900262200758
2022-06-28T14:13:00Z,0.868617009404077,0.3604043912840787,0.9860245832631741,0.8628584197992428,0.8880798663548444,0.8115575072602625,0.9946416610850639,0.7380523840680427,0.8702264401253419,0.4665563374421713,0.7820544712876318,0.7849696888928728,0.8840032553276848,0.8549959167055458,0.8247907113575461,0.3866988811935757,0.8220816740637555,0.858468919225838,0.8899207079639692
2022-06-28T14:14:00Z,0.8708740948016042,0.35880217510943696,0.9872032328674845,0.8626665521409527,0.8876611502767606,0.8212843097223085,0.9943067649028802,0.7406413172885675,0.8732555084730598,0.4927259074667085,0.7817277620659426,0.7680091834772681,0.8824921819209659,0.8565801240592782,0.8334932177049557,0.3871135067252944,0.8298260129112869,0.8593788123424349,0.8880620849032803
2022-06-28T14:15:00Z,0.8684031230233551,0.3626124875247613,0.9882135039568934,0.8573915444367305,0.8812401131957288,0.8228490238764404,0.993804420629605,0.7405261340146034,0.8697652923770057,0.5127743943156129,0.7759385451132612,0.754922443384444,0.8761096226228401,0.8530235785501497,0.8349841394703349,0.390645501995492,0.8314625144820752,0.8561705983606837,0.8824077804442432
2022-06-28T14:16:00Z,0.8680650164136551,0.36074604032131835,0.9882135039568934,0.8562011820483449,0.8821096713127645,0.8240534667151636,0.9936369725385131,0.7422560677643122,0.8700639028617797,0.5150828274788729,0.781335953552168,0.752004452947599,0.8765752173222707,0.852120580358522,0.8363119791766594,0.3892361164432297,0.8321411471331563,0.8545331789279134,0.8823626410170604
2022-06-28T14:17:00Z,0.8695077484516488,0.36458185446823566,0.9876684141883142,0.8583993759475613,0.879396703287541,0.8264194911756741,0.9931090853360882,0.7455654027521268,0.870657713510571,0.5293207304414516,0.7736877179595478,0.7555670630969641,0.8754040996800904,0.8550619566714185,0.8385525283030564,0.3916814440455514,0.8345493210112063,0.8577110742341246,0.88111271586218
2022-06-28T14:18:00Z,0.8689984996231277,0.35954942719088767,0.9898972891059085,0.846779558132989,0.8846433476878514,0.8316812421934899,0.9927997320830543,0.7430434476249044,0.8702872689528338,0.5317780722141809,0.8035763203512342,0.7159836988695216,0.8767907562193712,0.8451928416006513,0.8459106374270126,0.3964024836581233,0.8411948066403242,0.8479452019420431,0.8827026030126893
2022-06-28T14:19:00Z,0.8690205745688188,0.3616716904222143,0.9905708031655145,0.8434256888438354,0.8841589862118098,0.8325506106201989,0.9927997320830544,0.7449042230306765,0.8692721256310783,0.5373818638632305,0.810622362226206,0.7086779109440153,0.8769809827193036,0.8434605108593456,0.8477636972941165,0.3983561718631358,0.8429015792144765,0.8462632983435873,0.8827485350435165
