,H_TDH_U_L2_N,H_TDH_U_L3_N,H_TDH_U_L1_N
2022-06-28T10:38:00Z,0.7533488910964445,0.7197407572671431,0.7522267518514941
2022-06-28T10:39:00Z,0.6926075455937633,0.6587095894148144,0.6882477915688249
2022-06-28T10:40:00Z,0.8077056939997214,0.7637089073796207,0.8052480524805247
2022-06-28T10:41:00Z,0.7767993874425725,0.7255149365707271,0.774907749077491
2022-06-28T10:42:00Z,0.7675414172351382,0.7152844086754883,0.7652912892765288
2022-06-28T10:43:00Z,0.6871780593066972,0.6408061655981453,0.6787804241678778
2022-06-28T10:44:00Z,0.76646248085758,0.7157277315509479,0.7554511908755454
2022-06-28T10:45:00Z,0.6988723374634549,0.6568680943936708,0.6900369003690036
2022-06-28T10:46:00Z,0.7475288876513992,0.7010298731414543,0.7441574415744158
2022-06-28T10:47:00Z,0.7851872476681052,0.7382007911608245,0.7860524059786057
2022-06-28T10:48:00Z,0.7785396074063764,0.7439980903014601,0.7768086771776807
2022-06-28T10:49:00Z,0.7959418070444102,0.7641522302550819,0.7868351410786835
2022-06-28T10:50:00Z,0.7732841431156896,0.7411335424907931,0.7650303775765032
2022-06-28T10:51:00Z,0.7929834331059444,0.7591733733460647,0.7925379253792532
2022-06-28T10:52:00Z,0.815501879437561,0.77475787750648,0.8164672555816465
2022-06-28T10:53:00Z,0.7207295002088261,0.6828536352475795,0.712848037571285
2022-06-28T10:54:00Z,0.7520039075311997,0.7198101167782972,0.7545389475466401
2022-06-28T10:55:00Z,0.7569608798552137,0.7198881462283458,0.747251108874725
2022-06-28T10:56:00Z,0.708443547264374,0.6751807393261499,0.6971933355697196
2022-06-28T10:57:00Z,0.7347556731170821,0.6994611921975186,0.7232845055723284
2022-06-28T10:58:00Z,0.7268202700821385,0.6900832082935481,0.7165753475716582
2022-06-28T10:59:00Z,0.6872824725045248,0.6450006820351933,0.6716985351671699
2022-06-28T11:00:00Z,0.7013086454127802,0.6526053744373209,0.6934660255693462
2022-06-28T11:01:00Z,0.7045802589447305,0.6768858273086892,0.7039397666703934
2022-06-28T11:02:00Z,0.7859181400529025,0.7505115263947618,0.7826605538782659
2022-06-28T11:03:00Z,0.7171098426841154,0.6756240622016098,0.703827947370382
2022-06-28T11:04:00Z,0.7172142558819432,0.6770563361069432,0.7027097543702708
2022-06-28T11:05:00Z,0.7820200473339833,0.7414404583276503,0.7692049647769202
2022-06-28T11:06:00Z,0.7584574690240842,0.7139203382894567,0.7430392485743044
2022-06-28T11:07:00Z,0.8185298621745789,0.7733938071204479,0.813820865481382
2022-06-28T11:08:00Z,0.7909647779479323,0.7493179648069844,0.7841887509784188
2022-06-28T11:09:00Z,0.7246972017262983,0.6868435411267225,0.7143016884714298
2022-06-28T11:10:00Z,0.6882918000835305,0.656288364479607,0.6885832494688585
2022-06-28T11:11:00Z,0.6599262146735347,0.6315304869731283,0.6584293115658425
2022-06-28T11:12:00Z,0.7686203536126972,0.7307325057972992,0.7693913302769392
2022-06-28T11:13:00Z,0.6385651620941157,0.604569288995651,0.6303247624155751
2022-06-28T11:14:00Z,0.6410622302659057,0.6096371572773159,0.6349472585634944
